Date,Time (GMT),Verified (ft),Verified (ft) Max
2013-01-05,17:54,0.61,0.61
2013-01-06,00:12,-2.49,-2.49
2013-01-06,06:24,1.87,1.87
2013-01-06,12:36,-1.61,-1.61
2013-01-06,19:24,1.35,1.35
2013-01-07,01:30,-2.11,-2.11
2013-01-07,07:42,2.04,2.04
2013-01-07,14:06,-1.82,-1.82
2013-01-07,20:18,1.32,1.32
2013-01-08,02:06,-2.24,-2.24
2013-01-08,08:36,2.72,2.72
2013-01-08,15:24,-2.21,-2.21
2013-01-08,21:24,1.12,1.12
2013-01-09,03:12,-2.92,-2.92
2013-01-09,09:54,2.41,2.41
2013-01-09,16:12,-2.77,-2.77
2013-01-09,21:54,1.53,1.53
2013-01-10,04:00,-3.13,-3.13
2013-01-10,10:42,2.4,2.4
2013-01-10,17:00,-3.47,-3.47
2013-01-10,22:54,1.23,1.23
2013-01-11,05:00,-3.42,-3.42
2013-01-11,11:42,3.46,3.46
2013-01-11,18:18,-2.84,-2.84
2013-01-11,23:48,2.53,2.53
2013-01-12,06:06,-2.32,-2.32
2013-01-12,12:30,4.02,4.02
2013-01-12,19:00,-2.21,-2.21
2013-01-13,00:48,2.97,2.97
2013-01-13,07:00,-2.08,-2.08
2013-01-13,13:30,3.95,3.95
2013-01-13,19:42,-2.41,-2.41
2013-01-14,01:42,2.66,2.66
2013-01-14,07:54,-2.18,-2.18
2013-01-14,13:42,3.39,3.39
2013-01-14,20:36,-2.28,-2.28
2013-01-15,02:30,2.46,2.46
2013-01-15,08:36,-2.14,-2.14
2013-01-15,14:42,2.77,2.77
2013-01-15,20:24,-1.96,-1.96
2013-01-16,03:24,2.67,2.67
2013-01-16,09:18,-1.07,-1.07
2013-01-16,15:24,3.26,3.26
2013-01-16,21:48,-1.34,-1.34
2013-01-17,04:00,2.69,2.69
2013-01-17,10:30,-1.52,-1.52
2013-01-17,16:18,1.81,1.81
2013-01-17,22:24,-1.73,-1.73
2013-01-18,04:54,2.26,2.26
2013-01-18,11:12,-1.36,-1.36
2013-01-18,17:24,1.5,1.5
2013-01-18,23:24,-1.52,-1.52
2013-01-19,05:36,1.84,1.84
2013-01-19,12:24,-1.5,-1.5
2013-01-19,17:42,0.22,0.22
2013-01-20,00:24,-2.59,-2.59
2013-01-20,07:06,0.56,0.56
2013-01-20,13:12,-2.03,-2.03
2013-01-20,19:18,0.12,0.12
2013-01-21,01:36,-2.24,-2.24
2013-01-21,07:54,1.24,1.24
2013-01-21,15:00,-1.06,-1.06
2013-01-21,20:42,1.13,1.13
2013-01-22,02:36,-1.46,-1.46
2013-01-22,08:18,2.22,2.22
2013-01-22,15:12,-1.65,-1.65
2013-01-22,21:30,0.46,0.46
2013-01-23,02:48,-2.4,-2.4
2013-01-23,09:30,1.49,1.49
2013-01-23,16:12,-1.64,-1.64
2013-01-23,22:00,1.22,1.22
2013-01-24,03:48,-1.63,-1.63
2013-01-24,10:00,1.87,1.87
2013-01-24,16:30,-2.12,-2.12
2013-01-24,22:42,0.57,0.57
2013-01-25,04:24,-2.79,-2.79
2013-01-25,11:00,1.08,1.08
2013-01-25,17:18,-2.59,-2.59
2013-01-25,23:06,1.22,1.22
2013-01-26,05:42,-2.07,-2.07
2013-01-26,11:48,2.34,2.34
2013-01-26,18:00,-2.21,-2.21
2013-01-27,00:00,1.11,1.11
2013-01-27,05:48,-2.46,-2.46
2013-01-27,12:24,2.2,2.2
2013-01-27,18:36,-2.56,-2.56
2013-01-28,00:42,1.31,1.31
2013-01-28,06:48,-2.43,-2.43
2013-01-28,13:00,2.52,2.52
2013-01-28,19:18,-2.49,-2.49
2013-01-29,01:24,1.46,1.46
2013-01-29,07:00,-2.19,-2.19
2013-01-29,13:30,2.66,2.66
2013-01-29,20:06,-1.98,-1.98
2013-01-30,02:00,2.33,2.33
2013-01-30,07:54,-1.62,-1.62
2013-01-30,14:00,3.08,3.08
2013-01-30,20:18,-1.63,-1.63
2013-01-31,02:48,2.04,2.04
2013-01-31,09:12,-1.41,-1.41
2013-01-31,14:00,0.97,0.97
2013-01-31,21:12,-3.48,-3.48
2013-02-01,03:30,0.08,0.08
2013-02-01,09:18,-3.82,-3.82
2013-02-01,15:12,0.13,0.13
2013-02-01,21:42,-3.58,-3.58
2013-02-02,04:30,1.15,1.15
2013-02-02,10:12,-2.66,-2.66
2013-02-02,16:36,1.24,1.24
2013-02-02,22:36,-2.29,-2.29
2013-02-03,05:12,1.54,1.54
2013-02-03,11:12,-1.96,-1.96
2013-02-03,17:42,2,2.0
2013-02-04,00:06,-1.4,-1.4
2013-02-04,05:48,2.1,2.1
2013-02-04,12:24,-2.08,-2.08
2013-02-04,18:18,0.78,0.78
2013-02-05,00:42,-2.57,-2.57
2013-02-05,07:00,1.77,1.77
2013-02-05,13:42,-2.23,-2.23
2013-02-05,20:00,1.12,1.12
2013-02-06,01:42,-1.86,-1.86
2013-02-06,08:36,2.76,2.76
2013-02-06,15:06,-1.9,-1.9
2013-02-06,21:12,1.22,1.22
2013-02-07,02:54,-2.5,-2.5
2013-02-07,09:12,2.63,2.63
2013-02-07,16:00,-2.31,-2.31
2013-02-07,22:06,1.84,1.84
2013-02-08,04:00,-2.11,-2.11
2013-02-08,10:24,3.49,3.49
2013-02-08,16:24,-1.17,-1.17
2013-02-08,22:54,4.14,4.14
2013-02-09,04:36,-1.16,-1.16
2013-02-09,11:24,3.95,3.95
2013-02-09,17:54,-2.44,-2.44
2013-02-09,23:54,2.35,2.35
2013-02-10,05:24,-2.46,-2.46
2013-02-10,12:30,3.64,3.64
2013-02-10,18:48,-2.53,-2.53
2013-02-11,00:24,2.57,2.57
2013-02-11,06:54,-2.48,-2.48
2013-02-11,13:06,3.26,3.26
2013-02-11,19:48,-2.85,-2.85
2013-02-12,01:24,2.29,2.29
2013-02-12,07:36,-2.7,-2.7
2013-02-12,13:24,2.49,2.49
2013-02-12,19:48,-3.08,-3.08
2013-02-13,02:12,2.01,2.01
2013-02-13,08:06,-2.81,-2.81
2013-02-13,14:18,2.48,2.48
2013-02-13,20:18,-2.35,-2.35
2013-02-14,02:36,2.51,2.51
2013-02-14,08:12,-1.23,-1.23
2013-02-14,14:54,2.48,2.48
2013-02-14,21:18,-1.88,-1.88
2013-02-15,03:30,2.26,2.26
2013-02-15,10:06,-1.72,-1.72
2013-02-15,15:36,1.61,1.61
2013-02-15,21:48,-1.7,-1.7
2013-02-16,04:12,2.07,2.07
2013-02-16,10:36,-1.41,-1.41
2013-02-16,16:36,1.65,1.65
2013-02-16,22:06,-1.07,-1.07
2013-02-17,05:12,2.54,2.54
2013-02-17,11:24,-0.7,-0.7
2013-02-17,16:48,1.15,1.15
2013-02-18,00:12,-2.2,-2.2
2013-02-18,05:36,0.03,0.03
2013-02-18,12:54,-2.89,-2.89
2013-02-18,18:12,-0.97,-0.97
2013-02-19,00:30,-3.37,-3.37
2013-02-19,07:00,-0.22,-0.22
2013-02-19,13:18,-2.8,-2.8
2013-02-19,20:24,-0.12,-0.12
2013-02-20,01:54,-1.5,-1.5
2013-02-20,07:54,1.31,1.31
2013-02-20,14:48,-1.78,-1.78
2013-02-20,20:12,-0.39,-0.39
2013-02-21,02:12,-2.91,-2.91
2013-02-21,08:48,0.7,0.7
2013-02-21,15:42,-2.39,-2.39
2013-02-21,21:24,-0.24,-0.24
2013-02-22,02:48,-2.53,-2.53
2013-02-22,09:36,1.85,1.85
2013-02-22,16:30,-1.49,-1.49
2013-02-22,22:30,1.64,1.64
2013-02-23,03:48,-1.15,-1.15
2013-02-23,10:12,2.71,2.71
2013-02-23,16:36,-1.12,-1.12
2013-02-23,22:48,2.25,2.25
2013-02-24,04:42,-1,-1.0
2013-02-24,10:54,3.15,3.15
2013-02-24,16:30,-1.18,-1.18
2013-02-24,23:06,2.03,2.03
2013-02-25,05:24,-1.97,-1.97
2013-02-25,11:54,2.81,2.81
2013-02-25,18:18,-1.77,-1.77
2013-02-26,00:06,2.7,2.7
2013-02-26,06:18,-1.7,-1.7
2013-02-26,12:36,3.09,3.09
2013-02-26,18:36,-1.75,-1.75
2013-02-27,01:12,3.53,3.53
2013-02-27,07:30,-1.05,-1.05
2013-02-27,13:12,3.34,3.34
2013-02-27,19:24,-1.58,-1.58
2013-02-28,01:24,3.06,3.06
2013-02-28,07:42,-1.55,-1.55
2013-02-28,13:48,2.94,2.94
2013-02-28,19:42,-1.67,-1.67
2013-03-01,02:12,3.15,3.15
2013-03-01,08:36,-1.68,-1.68
2013-03-01,14:24,2.85,2.85
2013-03-01,20:36,-1.69,-1.69
2013-03-02,03:12,3.19,3.19
2013-03-02,09:30,-1.36,-1.36
2013-03-02,15:06,2.68,2.68
2013-03-02,21:30,-1.49,-1.49
2013-03-03,03:48,2.85,2.85
2013-03-03,10:24,-1.89,-1.89
2013-03-03,16:36,1.86,1.86
2013-03-03,22:12,-1.64,-1.64
2013-03-04,04:42,2.69,2.69
2013-03-04,11:12,-1.7,-1.7
2013-03-04,17:18,1.48,1.48
2013-03-04,23:36,-2.08,-2.08
2013-03-05,06:06,1.96,1.96
2013-03-05,12:00,-1.62,-1.62
2013-03-05,18:24,1.73,1.73
2013-03-06,00:36,-1.23,-1.23
2013-03-06,07:48,3.54,3.54
2013-03-06,13:36,0.38,0.38
2013-03-06,19:00,3.9,3.9
2013-03-07,01:18,0.59,0.59
2013-03-07,08:24,4.64,4.64
2013-03-07,14:42,0.08,0.08
2013-03-07,21:00,3.54,3.54
2013-03-08,02:48,-0.39,-0.39
2013-03-08,09:12,4.12,4.12
2013-03-08,15:48,-0.53,-0.53
2013-03-08,22:06,3.95,3.95
2013-03-09,04:06,-0.3,-0.3
2013-03-09,10:24,4.81,4.81
2013-03-09,16:18,-0.35,-0.35
2013-03-09,22:30,4.39,4.39
2013-03-10,05:06,-0.8,-0.8
2013-03-10,11:00,4.14,4.14
2013-03-10,17:18,-1.47,-1.47
2013-03-10,23:12,3.3,3.3
2013-03-11,05:42,-2.1,-2.1
2013-03-11,12:06,3.26,3.26
2013-03-11,18:00,-2.1,-2.1
2013-03-12,00:12,3.03,3.03
2013-03-12,06:36,-2.29,-2.29
2013-03-12,12:24,2.89,2.89
2013-03-12,18:30,-1.86,-1.86
2013-03-13,00:36,2.65,2.65
2013-03-13,07:00,-2.45,-2.45
2013-03-13,13:06,2.82,2.82
2013-03-13,19:30,-2.31,-2.31
2013-03-14,01:42,2.43,2.43
2013-03-14,07:36,-3.02,-3.02
2013-03-14,13:42,1.47,1.47
2013-03-14,19:54,-2.96,-2.96
2013-03-15,02:18,1.56,1.56
2013-03-15,08:36,-2.79,-2.79
2013-03-15,14:48,1.24,1.24
2013-03-15,20:24,-2.68,-2.68
2013-03-16,02:54,1.6,1.6
2013-03-16,09:12,-2.02,-2.02
2013-03-16,15:18,1.72,1.72
2013-03-16,20:48,-1.53,-1.53
2013-03-17,03:36,2.55,2.55
2013-03-17,10:12,-1.13,-1.13
2013-03-17,16:06,1.54,1.54
2013-03-17,22:00,-1.41,-1.41
2013-03-18,04:24,1.83,1.83
2013-03-18,10:54,-1.21,-1.21
2013-03-18,16:42,1.42,1.42
2013-03-18,22:18,-0.45,-0.45
2013-03-19,04:48,2.5,2.5
2013-03-19,11:18,-0.47,-0.47
2013-03-19,18:06,1.66,1.66
2013-03-20,00:06,-0.21,-0.21
2013-03-20,04:48,1.93,1.93
2013-03-20,13:00,-1.29,-1.29
2013-03-20,18:42,0.64,0.64
2013-03-21,00:42,-1.28,-1.28
2013-03-21,07:24,1.4,1.4
2013-03-21,13:18,-1.21,-1.21
2013-03-21,19:54,1.13,1.13
2013-03-22,01:54,-1.23,-1.23
2013-03-22,08:12,1.91,1.91
2013-03-22,14:42,-1.34,-1.34
2013-03-22,21:06,1.24,1.24
2013-03-23,02:48,-1.55,-1.55
2013-03-23,08:54,1.29,1.29
2013-03-23,15:30,-2.21,-2.21
2013-03-23,21:48,0.91,0.91
2013-03-24,03:30,-2.24,-2.24
2013-03-24,09:42,1.66,1.66
2013-03-24,15:42,-1.82,-1.82
2013-03-24,22:42,2.04,2.04
2013-03-25,04:00,-1.25,-1.25
2013-03-25,10:24,3.44,3.44
2013-03-25,16:12,-0.35,-0.35
2013-03-25,22:42,4.07,4.07
2013-03-26,05:12,-0.59,-0.59
2013-03-26,11:48,3.53,3.53
2013-03-26,17:30,-1.43,-1.43
2013-03-26,23:36,3.08,3.08
2013-03-27,05:54,-2.28,-2.28
2013-03-27,12:00,2.62,2.62
2013-03-27,18:12,-2.38,-2.38
2013-03-28,00:12,2.7,2.7
2013-03-28,06:36,-2.91,-2.91
2013-03-28,13:06,2.32,2.32
2013-03-28,18:48,-2.34,-2.34
2013-03-29,01:12,3.29,3.29
2013-03-29,07:24,-2.52,-2.52
2013-03-29,13:42,2.5,2.5
2013-03-29,19:36,-2.28,-2.28
2013-03-30,01:42,2.98,2.98
2013-03-30,08:18,-2.62,-2.62
2013-03-30,14:06,2.18,2.18
2013-03-30,20:24,-2.46,-2.46
2013-03-31,02:48,2.86,2.86
2013-03-31,09:00,-2.5,-2.5
2013-03-31,15:18,1.99,1.99
2013-03-31,20:54,-1.61,-1.61
2013-04-01,03:24,3.34,3.34
2013-04-01,10:06,-1.76,-1.76
2013-04-01,16:00,2.09,2.09
2013-04-01,22:06,-1.94,-1.94
2013-04-02,04:54,2.69,2.69
2013-04-02,11:06,-1.87,-1.87
2013-04-02,17:00,1.48,1.48
2013-04-02,23:18,-2.33,-2.33
2013-04-03,05:36,1.91,1.91
2013-04-03,12:00,-2.6,-2.6
2013-04-03,18:30,0.53,0.53
2013-04-04,00:30,-2.87,-2.87
2013-04-04,06:30,1.5,1.5
2013-04-04,13:18,-2.54,-2.54
2013-04-04,19:24,0.82,0.82
2013-04-05,01:30,-2.13,-2.13
2013-04-05,08:12,2.23,2.23
2013-04-05,14:12,-1.82,-1.82
2013-04-05,20:30,1.79,1.79
2013-04-06,02:36,-1.93,-1.93
2013-04-06,08:54,2.13,2.13
2013-04-06,15:36,-2.08,-2.08
2013-04-06,21:42,1.82,1.82
2013-04-07,03:36,-2.28,-2.28
2013-04-07,09:48,2,2.0
2013-04-07,16:12,-2.68,-2.68
2013-04-07,22:24,2.07,2.07
2013-04-08,04:42,-2.65,-2.65
2013-04-08,10:48,1.88,1.88
2013-04-08,16:42,-2.66,-2.66
2013-04-08,23:12,2.41,2.41
2013-04-09,05:42,-2.32,-2.32
2013-04-09,11:42,2.22,2.22
2013-04-09,17:30,-2.43,-2.43
2013-04-09,23:48,2.55,2.55
2013-04-10,06:06,-2.42,-2.42
2013-04-10,12:00,2.3,2.3
2013-04-10,18:24,-1.93,-1.93
2013-04-11,00:30,2.98,2.98
2013-04-11,06:36,-2.52,-2.52
2013-04-11,12:30,2.47,2.47
2013-04-11,19:06,-2.02,-2.02
2013-04-12,01:12,3.31,3.31
2013-04-12,07:30,-1.43,-1.43
2013-04-12,13:30,2.89,2.89
2013-04-12,19:24,-0.82,-0.82
2013-04-13,01:54,3.54,3.54
2013-04-13,08:18,-1.25,-1.25
2013-04-13,14:06,2.21,2.21
2013-04-13,20:00,-1.59,-1.59
2013-04-14,02:18,2.67,2.67
2013-04-14,08:48,-1.23,-1.23
2013-04-14,14:30,1.9,1.9
2013-04-14,20:42,-1.56,-1.56
2013-04-15,03:06,2.31,2.31
2013-04-15,09:36,-1.46,-1.46
2013-04-15,15:18,1.49,1.49
2013-04-15,21:06,-1.39,-1.39
2013-04-16,03:42,2.22,2.22
2013-04-16,10:24,-1.33,-1.33
2013-04-16,16:12,1.18,1.18
2013-04-16,21:42,-1.04,-1.04
2013-04-17,04:06,2,2.0
2013-04-17,11:12,-1.5,-1.5
2013-04-17,17:12,0.8,0.8
2013-04-17,22:48,-1.31,-1.31
2013-04-18,05:00,1.57,1.57
2013-04-18,11:36,-1.32,-1.32
2013-04-18,17:54,0.95,0.95
2013-04-18,23:42,-0.82,-0.82
2013-04-19,06:00,2.07,2.07
2013-04-19,12:54,-0.91,-0.91
2013-04-19,19:12,1.36,1.36
2013-04-20,01:18,-1,-1.0
2013-04-20,07:12,1.32,1.32
2013-04-20,14:06,-1.66,-1.66
2013-04-20,20:06,0.7,0.7
2013-04-21,01:36,-2.19,-2.19
2013-04-21,08:24,1.22,1.22
2013-04-21,14:48,-1.62,-1.62
2013-04-21,20:42,1.63,1.63
2013-04-22,02:48,-1.69,-1.69
2013-04-22,09:00,2.08,2.08
2013-04-22,15:18,-1.48,-1.48
2013-04-22,22:06,2.8,2.8
2013-04-23,03:48,-0.79,-0.79
2013-04-23,09:54,2.95,2.95
2013-04-23,16:06,-1.16,-1.16
2013-04-23,22:30,3.42,3.42
2013-04-24,04:36,-1.24,-1.24
2013-04-24,10:54,2.73,2.73
2013-04-24,16:54,-2.17,-2.17
2013-04-24,23:12,2.69,2.69
2013-04-25,05:12,-2.84,-2.84
2013-04-25,11:42,1.77,1.77
2013-04-25,17:36,-2.48,-2.48
2013-04-26,00:00,3.26,3.26
2013-04-26,06:36,-2.78,-2.78
2013-04-26,12:36,2.26,2.26
2013-04-26,18:18,-2.79,-2.79
2013-04-27,00:48,3.24,3.24
2013-04-27,07:18,-2.86,-2.86
2013-04-27,13:06,2.16,2.16
2013-04-27,19:12,-2.84,-2.84
2013-04-28,01:42,3.17,3.17
2013-04-28,08:00,-2.82,-2.82
2013-04-28,14:00,2.05,2.05
2013-04-28,20:06,-2.59,-2.59
2013-04-29,02:36,3.31,3.31
2013-04-29,08:48,-2.52,-2.52
2013-04-29,15:06,2.08,2.08
2013-04-29,20:54,-2.16,-2.16
2013-04-30,03:24,3.29,3.29
2013-04-30,10:06,-2.24,-2.24
2013-04-30,16:00,2.1,2.1
2013-04-30,22:00,-1.84,-1.84
2013-05-01,04:24,2.97,2.97
2013-05-01,10:48,-2.09,-2.09
2013-05-01,16:54,2.01,2.01
2013-05-01,23:30,-1.59,-1.59
2013-05-02,05:24,2.44,2.44
2013-05-02,12:06,-2.06,-2.06
2013-05-02,18:00,1.61,1.61
2013-05-03,00:06,-1.74,-1.74
2013-05-03,06:30,2.29,2.29
2013-05-03,13:06,-1.72,-1.72
2013-05-03,19:18,2.27,2.27
2013-05-04,01:18,-1.12,-1.12
2013-05-04,07:36,2.67,2.67
2013-05-04,13:54,-1.4,-1.4
2013-05-04,20:18,2.37,2.37
2013-05-05,02:30,-1.09,-1.09
2013-05-05,08:36,2.62,2.62
2013-05-05,14:48,-1.46,-1.46
2013-05-05,21:18,2.65,2.65
2013-05-06,03:18,-1.46,-1.46
2013-05-06,09:24,2.17,2.17
2013-05-06,15:42,-1.82,-1.82
2013-05-06,22:06,2.66,2.66
2013-05-07,04:30,-1.63,-1.63
2013-05-07,10:24,2.16,2.16
2013-05-07,16:24,-1.7,-1.7
2013-05-07,22:42,2.81,2.81
2013-05-08,05:00,-1.75,-1.75
2013-05-08,11:12,2.07,2.07
2013-05-08,17:00,-2.01,-2.01
2013-05-08,23:18,2.77,2.77
2013-05-09,05:30,-1.87,-1.87
2013-05-09,11:36,2.16,2.16
2013-05-09,17:42,-1.64,-1.64
2013-05-09,23:54,2.86,2.86
2013-05-10,06:24,-1.88,-1.88
2013-05-10,12:24,1.79,1.79
2013-05-10,18:12,-1.93,-1.93
2013-05-11,00:48,2.69,2.69
2013-05-11,07:12,-1.83,-1.83
2013-05-11,13:06,1.85,1.85
2013-05-11,18:48,-1.52,-1.52
2013-05-12,01:30,2.57,2.57
2013-05-12,08:12,-1.7,-1.7
2013-05-12,13:54,1.65,1.65
2013-05-12,19:48,-1.6,-1.6
2013-05-13,01:54,2.27,2.27
2013-05-13,08:12,-2.16,-2.16
2013-05-13,14:12,0.99,0.99
2013-05-13,20:06,-2.03,-2.03
2013-05-14,02:36,2.15,2.15
2013-05-14,09:00,-1.79,-1.79
2013-05-14,14:54,1.16,1.16
2013-05-14,20:54,-1.63,-1.63
2013-05-15,03:12,2.08,2.08
2013-05-15,09:54,-1.75,-1.75
2013-05-15,16:00,1.08,1.08
2013-05-15,21:24,-1.52,-1.52
2013-05-16,04:06,1.81,1.81
2013-05-16,10:24,-1.59,-1.59
2013-05-16,16:36,1.1,1.1
2013-05-16,22:42,-1.3,-1.3
2013-05-17,04:30,1.9,1.9
2013-05-17,10:54,-1.61,-1.61
2013-05-17,17:30,1.12,1.12
2013-05-17,23:24,-1.29,-1.29
2013-05-18,05:30,1.71,1.71
2013-05-18,12:12,-1.64,-1.64
2013-05-18,18:18,1.32,1.32
2013-05-19,00:18,-1.29,-1.29
2013-05-19,06:24,1.57,1.57
2013-05-19,12:54,-1.63,-1.63
2013-05-19,19:30,1.54,1.54
2013-05-20,01:30,-1.25,-1.25
2013-05-20,07:18,1.71,1.71
2013-05-20,14:06,-1.93,-1.93
2013-05-20,20:24,1.77,1.77
2013-05-21,02:36,-1.79,-1.79
2013-05-21,08:36,1.47,1.47
2013-05-21,14:42,-2.07,-2.07
2013-05-21,21:06,2.36,2.36
2013-05-22,03:30,-1.82,-1.82
2013-05-22,09:30,1.92,1.92
2013-05-22,15:24,-2.19,-2.19
2013-05-22,21:54,2.84,2.84
2013-05-23,04:30,-2.25,-2.25
2013-05-23,10:24,1.68,1.68
2013-05-23,16:24,-2.71,-2.71
2013-05-23,22:54,3,3.0
2013-05-24,05:12,-2.62,-2.62
2013-05-24,11:12,2.03,2.03
2013-05-24,17:36,-2.82,-2.82
2013-05-25,00:00,3.16,3.16
2013-05-25,05:48,-3.06,-3.06
2013-05-25,12:12,1.72,1.72
2013-05-25,18:06,-2.81,-2.81
2013-05-26,00:30,3.54,3.54
2013-05-26,07:00,-3.5,-3.5
2013-05-26,13:06,1.15,1.15
2013-05-26,18:54,-3.55,-3.55
2013-05-27,01:18,3.07,3.07
2013-05-27,07:48,-3.37,-3.37
2013-05-27,14:06,1.76,1.76
2013-05-27,19:42,-3.02,-3.02
2013-05-28,02:30,2.83,2.83
2013-05-28,08:42,-3.23,-3.23
2013-05-28,14:48,1.64,1.64
2013-05-28,20:54,-2.61,-2.61
2013-05-29,03:18,2.93,2.93
2013-05-29,09:48,-2.86,-2.86
2013-05-29,16:00,1.7,1.7
2013-05-29,21:42,-2.25,-2.25
2013-05-30,03:54,2.54,2.54
2013-05-30,10:30,-2.84,-2.84
2013-05-30,16:54,1.4,1.4
2013-05-30,22:54,-2.26,-2.26
2013-05-31,04:54,1.94,1.94
2013-05-31,11:30,-2.59,-2.59
2013-05-31,17:48,1.53,1.53
2013-05-31,23:48,-1.99,-1.99
2013-06-01,06:18,1.79,1.79
2013-06-01,12:36,-2.35,-2.35
2013-06-01,18:54,1.57,1.57
2013-06-02,01:06,-2.02,-2.02
2013-06-02,07:06,1.44,1.44
2013-06-02,13:30,-2.37,-2.37
2013-06-02,19:48,1.75,1.75
2013-06-03,02:18,-2.04,-2.04
2013-06-03,08:00,1.42,1.42
2013-06-03,14:18,-2.21,-2.21
2013-06-03,20:48,2.05,2.05
2013-06-04,03:00,-1.71,-1.71
2013-06-04,08:54,1.47,1.47
2013-06-04,15:30,-1.94,-1.94
2013-06-04,21:36,2,2.0
2013-06-05,04:00,-1.95,-1.95
2013-06-05,09:48,1.39,1.39
2013-06-05,16:00,-2.08,-2.08
2013-06-05,22:18,2.38,2.38
2013-06-06,04:54,-1.78,-1.78
2013-06-06,11:00,1.44,1.44
2013-06-06,16:30,-1.94,-1.94
2013-06-06,23:00,2.68,2.68
2013-06-07,05:24,-1.64,-1.64
2013-06-07,11:18,1.99,1.99
2013-06-07,16:54,-1.35,-1.35
2013-06-07,23:54,3.32,3.32
2013-06-08,07:18,-2,-2.0
2013-06-08,12:06,1.19,1.19
2013-06-08,18:18,-1.86,-1.86
2013-06-09,00:12,2.33,2.33
2013-06-09,06:54,-2.32,-2.32
2013-06-09,12:54,1.25,1.25
2013-06-09,18:24,-2.04,-2.04
2013-06-10,00:48,2.41,2.41
2013-06-10,07:30,-1.96,-1.96
2013-06-10,13:24,1.56,1.56
2013-06-10,19:00,-1.45,-1.45
2013-06-11,01:24,2.89,2.89
2013-06-11,08:12,-1.74,-1.74
2013-06-11,14:18,1.57,1.57
2013-06-11,19:48,-1.49,-1.49
2013-06-12,02:00,2.48,2.48
2013-06-12,08:42,-1.67,-1.67
2013-06-12,14:42,1.44,1.44
2013-06-12,20:24,-1.26,-1.26
2013-06-13,02:48,2.55,2.55
2013-06-13,09:18,-1.25,-1.25
2013-06-13,15:06,2,2.0
2013-06-13,21:18,-0.55,-0.55
2013-06-14,03:06,3.44,3.44
2013-06-14,09:06,-0.38,-0.38
2013-06-14,15:54,2.98,2.98
2013-06-14,22:18,-0.17,-0.17
2013-06-15,04:06,2.56,2.56
2013-06-15,10:30,-1.19,-1.19
2013-06-15,17:06,2.2,2.2
2013-06-15,23:06,-0.71,-0.71
2013-06-16,05:00,2.17,2.17
2013-06-16,11:30,-1.29,-1.29
2013-06-16,17:36,1.99,1.99
2013-06-17,00:00,-1.03,-1.03
2013-06-17,05:54,1.98,1.98
2013-06-17,12:24,-1.45,-1.45
2013-06-17,18:30,2.15,2.15
2013-06-18,01:00,-1.13,-1.13
2013-06-18,06:54,1.89,1.89
2013-06-18,13:12,-1.43,-1.43
2013-06-18,19:54,2.73,2.73
2013-06-19,01:54,-0.7,-0.7
2013-06-19,08:00,2.23,2.23
2013-06-19,14:00,-1.18,-1.18
2013-06-19,20:36,2.97,2.97
2013-06-20,03:00,-1.58,-1.58
2013-06-20,09:00,1.78,1.78
2013-06-20,15:12,-1.98,-1.98
2013-06-20,21:42,2.86,2.86
2013-06-21,04:00,-2.19,-2.19
2013-06-21,10:18,1.6,1.6
2013-06-21,16:06,-2.66,-2.66
2013-06-21,22:24,3.13,3.13
2013-06-22,04:54,-2.61,-2.61
2013-06-22,10:54,1.78,1.78
2013-06-22,16:48,-2.71,-2.71
2013-06-22,23:30,3.5,3.5
2013-06-23,05:54,-2.75,-2.75
2013-06-23,11:54,2.07,2.07
2013-06-23,17:48,-2.76,-2.76
2013-06-24,00:18,3.55,3.55
2013-06-24,06:48,-3.04,-3.04
2013-06-24,12:54,1.97,1.97
2013-06-24,18:42,-2.97,-2.97
2013-06-25,01:12,3.59,3.59
2013-06-25,07:36,-3,-3.0
2013-06-25,13:42,2.23,2.23
2013-06-25,19:30,-2.57,-2.57
2013-06-26,02:06,3.57,3.57
2013-06-26,08:18,-2.63,-2.63
2013-06-26,14:30,2.43,2.43
2013-06-26,20:30,-2.21,-2.21
2013-06-27,03:06,3.33,3.33
2013-06-27,09:54,-2.2,-2.2
2013-06-27,15:48,2.66,2.66
2013-06-27,21:24,-1.48,-1.48
2013-06-28,04:00,3.25,3.25
2013-06-28,10:12,-2.07,-2.07
2013-06-28,16:24,2.68,2.68
2013-06-28,22:30,-1.39,-1.39
2013-06-29,04:42,2.74,2.74
2013-06-29,11:18,-1.85,-1.85
2013-06-29,17:42,2.55,2.55
2013-06-29,23:48,-1.16,-1.16
2013-06-30,05:36,2.28,2.28
2013-06-30,12:12,-1.85,-1.85
2013-06-30,18:18,2.21,2.21
2013-07-01,00:36,-1.23,-1.23
2013-07-01,06:30,1.81,1.81
2013-07-01,12:54,-1.72,-1.72
2013-07-01,19:06,2.29,2.29
2013-07-02,01:48,-1.39,-1.39
2013-07-02,07:24,1.29,1.29
2013-07-02,13:30,-1.7,-1.7
2013-07-02,20:06,1.84,1.84
2013-07-03,02:24,-1.68,-1.68
2013-07-03,08:30,1.21,1.21
2013-07-03,14:42,-1.78,-1.78
2013-07-03,20:54,2.01,2.01
2013-07-04,03:36,-1.68,-1.68
2013-07-04,09:12,0.95,0.95
2013-07-04,15:24,-2.09,-2.09
2013-07-04,21:48,1.87,1.87
2013-07-05,04:24,-1.97,-1.97
2013-07-05,10:12,0.72,0.72
