Date,Time (GMT),Verified (ft),Verified (ft) Max
2012-12-09,01:54,0.14,0.14
2012-12-09,07:00,0.85,0.85
2012-12-09,13:24,-0.24,-0.24
2012-12-09,19:54,1.16,1.16
2012-12-10,03:06,-0.13,-0.13
2012-12-10,08:06,0.61,0.61
2012-12-10,13:18,-0.24,-0.24
2012-12-10,20:54,1.71,1.71
2012-12-11,04:06,0.4,0.4
2012-12-11,08:42,1.05,1.05
2012-12-11,16:06,-0.65,-0.65
2012-12-11,21:48,0.68,0.68
2012-12-12,05:12,-0.81,-0.81
2012-12-12,09:54,0.06,0.06
2012-12-12,15:42,-1.05,-1.05
2012-12-12,22:48,0.81,0.81
2012-12-13,06:06,-0.73,-0.73
2012-12-13,10:54,0.06,0.06
2012-12-13,16:48,-1,-1.0
2012-12-13,23:54,0.92,0.92
2012-12-14,06:30,-0.26,-0.26
2012-12-14,11:48,0.82,0.82
2012-12-14,18:00,-0.39,-0.39
2012-12-15,00:18,1.5,1.5
2012-12-15,07:54,-0.29,-0.29
2012-12-15,12:36,0.61,0.61
2012-12-15,19:06,-0.77,-0.77
2012-12-16,01:36,1.14,1.14
2012-12-16,08:24,-0.28,-0.28
2012-12-16,13:48,0.87,0.87
2012-12-16,19:42,-0.19,-0.19
2012-12-17,02:12,1.59,1.59
2012-12-17,09:06,0.2,0.2
2012-12-17,14:48,1.32,1.32
2012-12-17,20:42,0.29,0.29
2012-12-18,03:12,2.04,2.04
2012-12-18,09:24,0.91,0.91
2012-12-18,15:12,1.97,1.97
2012-12-18,22:18,0.21,0.21
2012-12-19,03:54,1.21,1.21
2012-12-19,10:12,-0.02,-0.02
2012-12-19,16:30,1.06,1.06
2012-12-19,23:24,-0.17,-0.17
2012-12-20,04:18,0.61,0.61
2012-12-20,11:12,-0.46,-0.46
2012-12-20,18:12,1.03,1.03
2012-12-20,22:30,0.72,0.72
2012-12-21,07:48,2.97,2.97
2012-12-21,10:42,2.51,2.51
2012-12-21,14:06,2.98,2.98
2012-12-22,16:06,-0.92,-0.92
2012-12-22,18:54,-0.64,-0.64
2012-12-23,02:54,-1.29,-1.29
2012-12-23,08:30,-0.58,-0.58
2012-12-23,12:36,-0.87,-0.87
2012-12-23,21:18,0.92,0.92
2012-12-24,04:00,0.14,0.14
2012-12-24,07:42,0.5,0.5
2012-12-24,15:36,-0.71,-0.71
2012-12-24,22:00,0.68,0.68
2012-12-25,03:54,-0.06,-0.06
2012-12-25,09:24,0.75,0.75
2012-12-25,15:36,-0.02,-0.02
2012-12-25,21:30,1,1.0
2012-12-26,05:42,-0.34,-0.34
2012-12-26,09:24,0.13,0.13
2012-12-26,15:06,-0.31,-0.31
2012-12-27,00:00,2.06,2.06
2012-12-27,02:00,1.21,1.21
2012-12-27,09:48,1.7,1.7
2012-12-27,18:30,-0.79,-0.79
2012-12-28,00:00,0.04,0.04
2012-12-28,06:36,-0.49,-0.49
2012-12-28,10:48,-0.05,-0.05
2012-12-28,16:24,-0.68,-0.68
2012-12-29,00:18,0.95,0.95
2012-12-29,07:06,-0.09,-0.09
2012-12-29,12:00,0.64,0.64
2012-12-29,16:48,-0.11,-0.11
2012-12-30,00:00,1.23,1.23
2012-12-30,08:36,-0.66,-0.66
2012-12-30,12:06,-0.52,-0.52
2012-12-30,19:48,-1.66,-1.66
2012-12-31,02:06,-0.67,-0.67
2012-12-31,06:54,-1.11,-1.11
2012-12-31,13:36,0.07,0.07
2012-12-31,18:18,-0.41,-0.41
2013-01-01,01:00,0.61,0.61
2013-01-01,09:12,-0.97,-0.97
2013-01-01,14:06,-0.44,-0.44
2013-01-01,20:00,-1.37,-1.37
2013-01-02,02:18,-0.22,-0.22
2013-01-02,09:36,-1.51,-1.51
2013-01-02,15:24,-0.56,-0.56
2013-01-02,19:30,-0.97,-0.97
2013-01-03,02:48,0.38,0.38
2013-01-03,09:54,-0.71,-0.71
2013-01-03,16:06,0.37,0.37
2013-01-03,21:18,-0.21,-0.21
2013-01-04,03:18,0.66,0.66
2013-01-04,11:12,-0.81,-0.81
2013-01-04,15:36,-0.18,-0.18
2013-01-04,22:00,-1.01,-1.01
2013-01-05,04:24,-0.03,-0.03
2013-01-05,11:48,-1.27,-1.27
2013-01-05,17:12,-0.5,-0.5
2013-01-05,23:36,-1.28,-1.28
2013-01-06,06:00,-0.26,-0.26
2013-01-06,11:18,-1,-1.0
2013-01-06,18:48,0.24,0.24
2013-01-07,02:00,-0.71,-0.71
2013-01-07,06:24,-0.04,-0.04
2013-01-07,12:36,-1.04,-1.04
2013-01-07,19:36,0.32,0.32
2013-01-08,02:36,-0.62,-0.62
2013-01-08,07:36,0.14,0.14
2013-01-08,13:06,-0.62,-0.62
2013-01-08,20:36,0.94,0.94
2013-01-09,04:00,-0.44,-0.44
2013-01-09,08:30,0.22,0.22
2013-01-09,14:48,-0.83,-0.83
2013-01-09,21:18,0.83,0.83
2013-01-10,04:48,-0.76,-0.76
2013-01-10,09:24,-0.05,-0.05
2013-01-10,15:48,-1.25,-1.25
2013-01-10,22:24,0.38,0.38
2013-01-11,05:24,-0.98,-0.98
2013-01-11,10:30,-0.01,-0.01
2013-01-11,16:48,-1.22,-1.22
2013-01-11,23:12,0.54,0.54
2013-01-12,06:06,-0.68,-0.68
2013-01-12,11:36,0.52,0.52
2013-01-12,17:36,-0.62,-0.62
2013-01-13,00:06,1.22,1.22
2013-01-13,06:54,-0.15,-0.15
2013-01-13,12:36,1.11,1.11
2013-01-13,18:06,0.21,0.21
2013-01-14,00:42,1.84,1.84
2013-01-14,07:54,0.31,0.31
2013-01-14,13:06,1.41,1.41
2013-01-14,20:30,-0.09,-0.09
2013-01-15,01:30,1.07,1.07
2013-01-15,09:06,-0.72,-0.72
2013-01-15,14:24,0.19,0.19
2013-01-15,19:30,-0.49,-0.49
2013-01-16,02:24,1.1,1.1
2013-01-16,09:24,-0.1,-0.1
2013-01-16,15:00,0.97,0.97
2013-01-16,21:48,0.37,0.37
2013-01-17,03:12,1.45,1.45
2013-01-17,10:18,0.21,0.21
2013-01-17,15:48,1.29,1.29
2013-01-17,23:00,0.1,0.1
2013-01-18,03:24,0.66,0.66
2013-01-18,11:18,-0.77,-0.77
2013-01-18,16:06,0.11,0.11
2013-01-18,22:24,-0.65,-0.65
2013-01-19,06:06,0.44,0.44
2013-01-19,10:00,0.17,0.17
2013-01-19,18:06,1.63,1.63
2013-01-20,02:48,0.54,0.54
2013-01-20,05:18,0.66,0.66
2013-01-20,13:12,-0.35,-0.35
2013-01-20,17:24,0.21,0.21
2013-01-21,12:24,-2.01,-2.01
2013-01-21,22:12,0.54,0.54
2013-01-22,14:36,-1.82,-1.82
2013-01-22,20:48,-0.26,-0.26
2013-01-23,04:30,-0.99,-0.99
2013-01-23,07:24,-0.82,-0.82
2013-01-23,14:00,-1.77,-1.77
2013-01-23,21:54,0.12,0.12
2013-01-24,05:00,-0.58,-0.58
2013-01-24,09:24,-0.01,-0.01
2013-01-24,14:54,-0.91,-0.91
2013-01-24,21:24,-0.35,-0.35
2013-01-25,05:54,-1.26,-1.26
2013-01-25,10:12,-0.9,-0.9
2013-01-25,14:54,-1.36,-1.36
2013-01-25,23:06,0.54,0.54
2013-01-26,06:24,-0.58,-0.58
2013-01-26,10:36,-0.23,-0.23
2013-01-26,16:54,-1.38,-1.38
2013-01-27,00:06,0.08,0.08
2013-01-27,06:12,-0.56,-0.56
2013-01-27,11:30,0.18,0.18
2013-01-27,17:18,-0.72,-0.72
2013-01-28,00:06,0.84,0.84
2013-01-28,07:12,-0.21,-0.21
2013-01-28,12:24,0.61,0.61
2013-01-28,17:42,0,0.0
2013-01-29,00:18,1,1.0
2013-01-29,07:54,-0.49,-0.49
2013-01-29,12:42,0.28,0.28
2013-01-29,19:30,-0.99,-0.99
2013-01-30,01:30,0.54,0.54
2013-01-30,07:00,-0.16,-0.16
2013-01-30,14:12,1.25,1.25
2013-01-30,19:48,0.69,0.69
2013-01-31,02:06,1.92,1.92
2013-01-31,07:54,1.23,1.23
2013-01-31,12:24,1.71,1.71
2013-02-01,01:24,-0.81,-0.81
2013-02-01,03:30,-0.41,-0.41
2013-02-01,08:36,-1.21,-1.21
2013-02-01,13:30,-0.44,-0.44
2013-02-01,22:48,-2.27,-2.27
2013-02-02,04:00,-1.97,-1.97
2013-02-02,07:48,-2.29,-2.29
2013-02-02,17:12,-0.42,-0.42
2013-02-02,22:06,-0.76,-0.76
2013-02-03,04:06,0.46,0.46
2013-02-03,11:00,-0.68,-0.68
2013-02-03,16:36,0.45,0.45
2013-02-03,23:48,-0.54,-0.54
2013-02-04,05:24,0.19,0.19
2013-02-04,12:18,-0.84,-0.84
2013-02-04,19:06,0.26,0.26
2013-02-04,23:24,0.03,0.03
2013-02-05,05:36,0.93,0.93
2013-02-05,13:30,-0.45,-0.45
2013-02-05,18:54,0.48,0.48
2013-02-06,02:48,-0.83,-0.83
2013-02-06,07:30,-0.18,-0.18
2013-02-06,12:42,-0.92,-0.92
2013-02-06,20:12,0.54,0.54
2013-02-07,03:06,-0.55,-0.55
2013-02-07,08:30,0.37,0.37
2013-02-07,14:36,-0.56,-0.56
2013-02-07,21:12,0.83,0.83
2013-02-08,04:36,-0.41,-0.41
2013-02-08,09:24,0.44,0.44
2013-02-08,15:48,-0.62,-0.62
2013-02-08,21:30,0.3,0.3
2013-02-09,06:36,-1.15,-1.15
2013-02-09,09:30,-0.42,-0.42
2013-02-09,17:30,-1.99,-1.99
2013-02-09,23:48,0.03,0.03
2013-02-10,04:48,-0.53,-0.53
2013-02-10,11:00,0.35,0.35
2013-02-10,16:54,-0.7,-0.7
2013-02-11,00:06,1.31,1.31
2013-02-11,06:36,0.23,0.23
2013-02-11,12:06,1.23,1.23
2013-02-11,18:24,0.25,0.25
2013-02-12,00:18,1.57,1.57
2013-02-12,08:00,-0.24,-0.24
2013-02-12,12:30,0.52,0.52
2013-02-12,19:30,-0.96,-0.96
2013-02-13,01:30,0.59,0.59
2013-02-13,07:48,-0.71,-0.71
2013-02-13,13:42,0.59,0.59
2013-02-13,20:30,-0.65,-0.65
2013-02-14,01:48,0.43,0.43
2013-02-14,08:24,-0.78,-0.78
2013-02-14,14:42,0.55,0.55
2013-02-14,20:18,-0.38,-0.38
2013-02-15,03:12,1.03,1.03
2013-02-15,09:06,0.16,0.16
2013-02-15,15:06,1.26,1.26
2013-02-15,22:18,0,0.0
2013-02-16,02:54,0.47,0.47
2013-02-16,10:18,-0.65,-0.65
2013-02-16,15:48,0.33,0.33
2013-02-16,23:12,-0.82,-0.82
2013-02-17,03:24,-0.43,-0.43
2013-02-17,10:36,-1.53,-1.53
2013-02-17,17:06,-0.6,-0.6
2013-02-18,02:18,-1.58,-1.58
2013-02-18,04:48,-1.32,-1.32
2013-02-18,11:06,-2.01,-2.01
2013-02-18,18:36,-0.89,-0.89
2013-02-18,23:36,-1.25,-1.25
2013-02-19,06:18,-0.35,-0.35
2013-02-19,11:36,-1.05,-1.05
2013-02-19,19:00,-0.01,-0.01
2013-02-20,04:06,-1.24,-1.24
2013-02-20,06:30,-1.09,-1.09
2013-02-20,13:18,-2.45,-2.45
2013-02-20,20:06,-1.14,-1.14
2013-02-21,00:54,-1.65,-1.65
2013-02-21,08:42,-0.92,-0.92
2013-02-21,14:54,-1.83,-1.83
2013-02-21,21:30,-0.9,-0.9
2013-02-22,04:06,-1.88,-1.88
2013-02-22,08:36,-1.63,-1.63
2013-02-22,13:12,-2,-2.0
2013-02-22,22:42,0.12,0.12
2013-02-23,03:48,-0.23,-0.23
2013-02-23,09:30,0.44,0.44
2013-02-23,15:24,-0.39,-0.39
2013-02-23,22:12,1.06,1.06
2013-02-24,05:18,0.13,0.13
2013-02-24,10:06,0.78,0.78
2013-02-24,16:54,-0.35,-0.35
2013-02-24,22:18,0.88,0.88
2013-02-25,06:24,-0.46,-0.46
2013-02-25,11:06,0.02,0.02
2013-02-25,17:30,-0.91,-0.91
2013-02-26,00:00,0.52,0.52
2013-02-26,05:48,-0.25,-0.25
2013-02-26,11:42,0.95,0.95
2013-02-26,18:12,-0.06,-0.06
2013-02-27,00:42,1.63,1.63
2013-02-27,05:48,0.53,0.53
2013-02-27,12:00,2.2,2.2
2013-02-27,19:24,0.64,0.64
2013-02-28,00:24,1.63,1.63
2013-02-28,07:24,0.25,0.25
2013-02-28,13:12,1.65,1.65
2013-02-28,20:00,0.21,0.21
2013-03-01,01:48,1.34,1.34
2013-03-01,08:06,0.13,0.13
2013-03-01,13:24,1.27,1.27
2013-03-01,21:12,-0.44,-0.44
2013-03-02,02:36,0.48,0.48
2013-03-02,08:24,-0.39,-0.39
2013-03-02,14:18,0.79,0.79
2013-03-02,21:42,-0.39,-0.39
2013-03-03,03:12,0.49,0.49
2013-03-03,09:54,-0.61,-0.61
2013-03-03,15:24,0.42,0.42
2013-03-03,22:54,-1.03,-1.03
2013-03-04,04:00,-0.4,-0.4
2013-03-04,10:18,-1.5,-1.5
2013-03-04,16:48,-0.26,-0.26
2013-03-04,23:18,-1.07,-1.07
2013-03-05,04:48,-0.18,-0.18
2013-03-05,10:12,-0.88,-0.88
2013-03-05,18:12,0.56,0.56
2013-03-06,00:30,-0.34,-0.34
2013-03-06,06:36,0.84,0.84
2013-03-06,11:00,0.19,0.19
2013-03-06,16:24,1.2,1.2
2013-03-07,11:24,-1.69,-1.69
2013-03-07,20:36,0.57,0.57
2013-03-08,01:06,0.32,0.32
2013-03-08,08:06,1.46,1.46
2013-03-08,16:06,-0.28,-0.28
2013-03-08,21:00,0.6,0.6
2013-03-09,02:42,-0.28,-0.28
2013-03-09,09:30,0.93,0.93
2013-03-09,15:12,0.03,0.03
2013-03-09,22:36,1.81,1.81
2013-03-10,03:54,1.05,1.05
2013-03-10,10:06,2.41,2.41
2013-03-10,17:12,1.06,1.06
2013-03-10,22:42,2.37,2.37
2013-03-11,05:48,1.1,1.1
2013-03-11,10:54,2.23,2.23
2013-03-11,18:12,0.61,0.61
2013-03-11,23:42,1.91,1.91
2013-03-12,06:00,0.93,0.93
2013-03-12,11:54,2.33,2.33
2013-03-12,18:00,1.26,1.26
2013-03-12,22:30,1.9,1.9
2013-03-13,07:30,-0.3,-0.3
2013-03-13,12:30,0.53,0.53
2013-03-13,19:06,-0.51,-0.51
2013-03-14,00:48,0.71,0.71
2013-03-14,08:12,-1,-1.0
2013-03-14,12:48,-0.09,-0.09
2013-03-14,20:48,-1.67,-1.67
2013-03-15,02:06,-0.42,-0.42
2013-03-15,07:00,-1.31,-1.31
2013-03-15,14:12,0.22,0.22
2013-03-15,20:06,-0.66,-0.66
2013-03-16,02:12,0.45,0.45
2013-03-16,09:00,-0.79,-0.79
2013-03-16,14:42,0.41,0.41
2013-03-16,21:24,-0.7,-0.7
2013-03-17,02:48,-0.07,-0.07
2013-03-17,08:48,-0.85,-0.85
2013-03-17,15:12,0.61,0.61
2013-03-17,21:54,0.06,0.06
2013-03-18,03:06,0.99,0.99
2013-03-18,10:12,0.16,0.16
2013-03-18,16:06,1.26,1.26
2013-03-18,23:12,0.34,0.34
2013-03-19,04:06,0.83,0.83
2013-03-19,09:24,0.07,0.07
2013-03-19,17:00,1.2,1.2
2013-03-20,00:30,-0.04,-0.04
2013-03-20,05:24,0.74,0.74
2013-03-20,11:06,-0.05,-0.05
2013-03-20,18:24,0.77,0.77
2013-03-20,23:36,0.31,0.31
2013-03-21,05:12,0.79,0.79
2013-03-21,14:18,-1.15,-1.15
2013-03-21,18:36,-0.85,-0.85
2013-03-22,00:54,-1.75,-1.75
2013-03-22,08:24,-0.69,-0.69
2013-03-22,12:48,-0.93,-0.93
2013-03-22,20:06,0.22,0.22
2013-03-23,03:00,-0.41,-0.41
2013-03-23,08:18,0.45,0.45
2013-03-23,14:54,-0.48,-0.48
2013-03-23,20:30,0.41,0.41
2013-03-24,04:00,-0.74,-0.74
2013-03-24,09:12,0.19,0.19
2013-03-24,15:36,-0.94,-0.94
2013-03-24,21:48,0.05,0.05
2013-03-25,02:48,-0.5,-0.5
2013-03-25,08:48,0.74,0.74
2013-03-25,16:54,-0.03,-0.03
2013-03-25,21:30,0.77,0.77
2013-03-26,05:18,-0.54,-0.54
2013-03-26,11:18,0.72,0.72
2013-03-26,15:30,0.19,0.19
2013-03-26,22:42,1.61,1.61
2013-03-27,06:06,0.26,0.26
2013-03-27,11:06,1.32,1.32
2013-03-27,19:00,-0.78,-0.78
2013-03-27,23:42,-0.05,-0.05
2013-03-28,05:36,-1.03,-1.03
2013-03-28,11:48,0.58,0.58
2013-03-28,19:24,-1.19,-1.19
2013-03-29,00:12,-0.39,-0.39
2013-03-29,06:18,-1.26,-1.26
2013-03-29,12:54,0.44,0.44
2013-03-29,19:54,-0.79,-0.79
2013-03-30,01:24,0.38,0.38
2013-03-30,06:54,-0.56,-0.56
2013-03-30,13:24,1.16,1.16
2013-03-30,21:06,-0.52,-0.52
2013-03-31,02:12,0.38,0.38
2013-03-31,07:48,-0.54,-0.54
2013-03-31,14:42,1.24,1.24
2013-03-31,21:30,0.04,0.04
2013-04-01,02:42,0.88,0.88
2013-04-01,09:12,-0.34,-0.34
2013-04-01,15:18,1.28,1.28
2013-04-01,22:54,-0.61,-0.61
2013-04-02,03:48,0.38,0.38
2013-04-02,10:18,-0.75,-0.75
2013-04-02,16:18,0.27,0.27
2013-04-02,23:18,-0.74,-0.74
2013-04-03,04:42,0.16,0.16
2013-04-03,11:12,-0.77,-0.77
2013-04-03,17:18,0.46,0.46
2013-04-04,01:18,-1.24,-1.24
2013-04-04,05:18,-0.85,-0.85
2013-04-04,11:48,-1.54,-1.54
2013-04-04,18:48,-0.14,-0.14
2013-04-05,00:06,-0.81,-0.81
2013-04-05,06:48,0.37,0.37
2013-04-05,14:12,-1.1,-1.1
2013-04-05,19:48,0.1,0.1
2013-04-06,00:24,-0.56,-0.56
2013-04-06,07:24,0.91,0.91
2013-04-06,15:36,-0.8,-0.8
2013-04-06,20:48,0.18,0.18
2013-04-07,01:36,-0.56,-0.56
2013-04-07,08:48,1.36,1.36
2013-04-07,15:48,0.09,0.09
2013-04-07,21:48,1.24,1.24
2013-04-08,03:54,0.08,0.08
2013-04-08,09:42,1.08,1.08
2013-04-08,17:18,-0.58,-0.58
2013-04-08,22:18,0.29,0.29
2013-04-09,04:12,-0.82,-0.82
2013-04-09,10:48,0.82,0.82
2013-04-09,18:06,-0.62,-0.62
2013-04-09,23:30,0.48,0.48
2013-04-10,04:48,-0.6,-0.6
2013-04-10,11:36,1.05,1.05
2013-04-10,18:48,-0.35,-0.35
2013-04-10,23:48,0.62,0.62
2013-04-11,06:18,-0.49,-0.49
2013-04-11,12:12,1.04,1.04
2013-04-11,19:12,-0.13,-0.13
2013-04-12,00:18,1.07,1.07
2013-04-12,06:48,-0.14,-0.14
2013-04-12,12:36,1.34,1.34
2013-04-12,19:42,0.48,0.48
2013-04-13,00:30,1.32,1.32
2013-04-13,07:48,-0.14,-0.14
2013-04-13,13:18,1.01,1.01
2013-04-13,19:48,0.15,0.15
2013-04-14,02:18,1.59,1.59
2013-04-14,08:06,0.94,0.94
2013-04-14,13:12,1.55,1.55
2013-04-14,21:48,-0.24,-0.24
2013-04-15,02:48,0.37,0.37
2013-04-15,06:48,-0.2,-0.2
2013-04-15,14:42,1.32,1.32
2013-04-15,21:48,0,0.0
2013-04-16,03:18,0.71,0.71
2013-04-16,08:18,0.18,0.18
2013-04-16,15:12,1.3,1.3
2013-04-16,22:00,0.26,0.26
2013-04-17,03:24,1.07,1.07
2013-04-17,10:42,0.46,0.46
2013-04-17,15:42,1.07,1.07
2013-04-17,23:42,-0.46,-0.46
2013-04-18,04:42,0.21,0.21
2013-04-18,09:48,-0.34,-0.34
2013-04-18,17:12,0.88,0.88
2013-04-19,00:12,0.19,0.19
2013-04-19,06:12,1.14,1.14
2013-04-19,11:00,0.72,0.72
2013-04-19,19:06,1.65,1.65
2013-04-20,02:18,1.01,1.01
2013-04-20,05:06,1.7,1.7
2013-04-21,00:30,-1.21,-1.21
2013-04-21,07:48,-0.1,-0.1
2013-04-21,14:42,-1.37,-1.37
2013-04-21,20:36,-0.61,-0.61
2013-04-22,00:18,-0.89,-0.89
2013-04-22,09:06,0.96,0.96
2013-04-22,15:18,-0.13,-0.13
2013-04-22,20:48,0.79,0.79
2013-04-23,02:48,-0.03,-0.03
2013-04-23,09:18,1.1,1.1
2013-04-23,15:48,0.27,0.27
2013-04-23,21:36,1.44,1.44
2013-04-24,03:48,0.64,0.64
2013-04-24,10:18,2.25,2.25
2013-04-24,16:36,1.44,1.44
2013-04-24,22:12,2.44,2.44
2013-04-25,06:00,0.24,0.24
2013-04-25,09:54,1.12,1.12
2013-04-25,18:54,-1.13,-1.13
2013-04-25,23:06,-0.57,-0.57
2013-04-26,04:00,-1.1,-1.1
2013-04-26,11:18,1.04,1.04
2013-04-26,19:12,-0.77,-0.77
2013-04-27,00:06,0.25,0.25
2013-04-27,05:36,-0.75,-0.75
2013-04-27,12:30,1.1,1.1
2013-04-27,19:48,-0.67,-0.67
2013-04-28,00:42,0.29,0.29
2013-04-28,05:42,-0.53,-0.53
2013-04-28,13:24,1.36,1.36
2013-04-28,20:48,-0.18,-0.18
2013-04-29,02:06,0.92,0.92
2013-04-29,07:48,-0.11,-0.11
2013-04-29,14:18,1.68,1.68
2013-04-29,21:12,0.67,0.67
2013-04-30,02:36,1.52,1.52
2013-04-30,09:30,0.05,0.05
2013-04-30,15:06,1.39,1.39
2013-04-30,22:42,-0.25,-0.25
2013-05-01,03:54,0.57,0.57
2013-05-01,09:36,-0.45,-0.45
2013-05-01,16:18,1.07,1.07
2013-05-01,22:30,0.06,0.06
2013-05-02,04:36,1.08,1.08
2013-05-02,11:00,0.15,0.15
2013-05-02,16:42,1.33,1.33
2013-05-03,00:24,-0.4,-0.4
2013-05-03,06:06,0.81,0.81
2013-05-03,12:30,-0.03,-0.03
2013-05-03,18:18,1.02,1.02
2013-05-04,00:54,0.09,0.09
2013-05-04,06:48,1.4,1.4
2013-05-04,13:00,0.42,0.42
2013-05-04,18:54,1.33,1.33
2013-05-05,01:18,0.58,0.58
2013-05-05,07:36,1.79,1.79
2013-05-05,15:18,0.32,0.32
2013-05-05,20:12,1.09,1.09
2013-05-06,00:24,0.62,0.62
2013-05-06,08:42,1.82,1.82
2013-05-06,16:12,0.46,0.46
2013-05-06,20:36,1.19,1.19
2013-05-07,03:12,0.24,0.24
2013-05-07,09:30,1.51,1.51
2013-05-07,16:30,0.26,0.26
2013-05-07,21:54,1.32,1.32
2013-05-08,03:42,0.41,0.41
2013-05-08,10:12,1.88,1.88
2013-05-08,17:54,0.19,0.19
2013-05-08,22:30,0.86,0.86
2013-05-09,04:48,-0.12,-0.12
2013-05-09,11:00,1.23,1.23
2013-05-09,17:48,-0.18,-0.18
2013-05-09,23:24,0.79,0.79
2013-05-10,04:24,-0.02,-0.02
2013-05-10,11:36,1.52,1.52
2013-05-10,19:12,-0.07,-0.07
2013-05-11,00:00,0.71,0.71
2013-05-11,05:24,-0.1,-0.1
2013-05-11,12:24,1.45,1.45
2013-05-11,20:00,0.08,0.08
2013-05-12,00:42,0.66,0.66
2013-05-12,06:06,-0.21,-0.21
2013-05-12,12:24,1.02,1.02
2013-05-12,21:00,-0.9,-0.9
2013-05-13,02:00,-0.32,-0.32
2013-05-13,06:00,-0.86,-0.86
2013-05-13,13:54,0.28,0.28
2013-05-13,21:12,-0.76,-0.76
2013-05-14,01:30,-0.12,-0.12
2013-05-14,08:18,-1.06,-1.06
2013-05-14,14:36,0.07,0.07
2013-05-14,20:36,-0.6,-0.6
2013-05-15,03:24,0.56,0.56
2013-05-15,06:30,0.3,0.3
2013-05-15,14:48,1.5,1.5
2013-05-15,22:30,0.05,0.05
2013-05-16,03:18,0.59,0.59
2013-05-16,09:54,-0.29,-0.29
2013-05-16,15:18,0.59,0.59
2013-05-16,23:06,-0.68,-0.68
2013-05-17,04:42,0.33,0.33
2013-05-17,10:12,-0.22,-0.22
2013-05-17,16:06,0.63,0.63
2013-05-17,23:36,-0.64,-0.64
2013-05-18,06:06,0.74,0.74
2013-05-18,10:30,0.26,0.26
2013-05-18,17:24,1.25,1.25
2013-05-19,00:00,0.36,0.36
2013-05-19,05:36,1.16,1.16
2013-05-19,13:00,0.21,0.21
2013-05-19,17:54,0.78,0.78
2013-05-20,01:12,-0.61,-0.61
2013-05-20,07:18,0.76,0.76
2013-05-20,13:42,-0.03,-0.03
2013-05-20,19:00,0.61,0.61
2013-05-21,01:30,-0.25,-0.25
2013-05-21,07:48,1.17,1.17
2013-05-21,15:18,-0.19,-0.19
2013-05-21,20:18,0.46,0.46
2013-05-22,02:36,-0.47,-0.47
2013-05-22,08:48,1.18,1.18
2013-05-22,15:48,0.02,0.02
2013-05-22,21:12,0.81,0.81
2013-05-23,03:24,-0.19,-0.19
2013-05-23,09:36,1.56,1.56
2013-05-23,17:06,0.19,0.19
2013-05-23,22:06,1.14,1.14
2013-05-24,04:42,-0.14,-0.14
2013-05-24,10:18,1.34,1.34
2013-05-24,19:00,-1.19,-1.19
2013-05-24,21:48,-0.98,-0.98
2013-05-25,05:42,-2.62,-2.62
2013-05-25,12:12,-1.16,-1.16
2013-05-25,18:06,-1.93,-1.93
2013-05-26,00:00,-0.95,-0.95
2013-05-26,05:12,-1.52,-1.52
2013-05-26,12:00,0.38,0.38
2013-05-26,19:36,-1.32,-1.32
2013-05-27,00:54,-0.22,-0.22
2013-05-27,06:30,-1.26,-1.26
2013-05-27,12:54,0.5,0.5
2013-05-27,20:24,-1.27,-1.27
2013-05-28,01:54,-0.04,-0.04
2013-05-28,07:18,-0.91,-0.91
2013-05-28,13:54,0.99,0.99
2013-05-28,21:24,-0.66,-0.66
2013-05-29,02:48,0.62,0.62
2013-05-29,08:12,-0.47,-0.47
2013-05-29,14:54,1.03,1.03
2013-05-29,22:12,-0.58,-0.58
2013-05-30,03:36,0.56,0.56
2013-05-30,09:36,-0.6,-0.6
2013-05-30,16:12,0.84,0.84
2013-05-30,23:06,-0.61,-0.61
2013-05-31,04:36,0.57,0.57
2013-05-31,11:06,-0.7,-0.7
2013-05-31,17:00,0.54,0.54
2013-05-31,23:54,-0.49,-0.49
2013-06-01,05:42,0.87,0.87
2013-06-01,12:06,-0.22,-0.22
2013-06-01,17:54,0.76,0.76
2013-06-02,00:30,-0.3,-0.3
2013-06-02,06:36,1.14,1.14
2013-06-02,13:36,0.04,0.04
2013-06-02,18:18,0.62,0.62
2013-06-03,00:54,-0.57,-0.57
2013-06-03,07:54,0.89,0.89
2013-06-03,14:48,-0.46,-0.46
2013-06-03,19:36,0.27,0.27
2013-06-04,00:30,-0.58,-0.58
2013-06-04,08:18,0.64,0.64
2013-06-04,16:12,-1.15,-1.15
2013-06-04,21:12,-0.55,-0.55
2013-06-05,01:00,-0.9,-0.9
2013-06-05,09:36,1.1,1.1
2013-06-05,17:06,-0.42,-0.42
2013-06-05,21:12,0.05,0.05
2013-06-06,01:42,-0.43,-0.43
2013-06-06,10:12,1.44,1.44
2013-06-06,17:06,0.31,0.31
2013-06-06,22:18,1.24,1.24
2013-06-07,04:24,0.52,0.52
2013-06-07,10:36,2.01,2.01
2013-06-07,18:42,0.45,0.45
2013-06-07,22:18,0.98,0.98
2013-06-08,04:06,-0.09,-0.09
2013-06-08,11:06,1.32,1.32
2013-06-08,18:42,-0.52,-0.52
2013-06-08,23:48,0.38,0.38
2013-06-09,05:42,-0.47,-0.47
2013-06-09,12:06,0.88,0.88
2013-06-09,19:18,-0.56,-0.56
2013-06-10,00:36,0.27,0.27
2013-06-10,05:30,-0.44,-0.44
2013-06-10,12:48,1.09,1.09
2013-06-10,18:42,0.05,0.05
2013-06-11,01:48,1.35,1.35
