Date,Time (GMT),Verified (ft),Verified (ft) Max
2013-01-21,17:48,-3.8,-3.8
2013-01-21,23:54,3.33,3.33
2013-01-22,06:00,-2.9,-2.9
2013-01-22,12:24,4.44,4.44
2013-01-22,19:00,-3.49,-3.49
2013-01-23,01:24,3.82,3.82
2013-01-23,07:24,-2.8,-2.8
2013-01-23,13:24,4.05,4.05
2013-01-23,19:54,-4.46,-4.46
2013-01-24,02:06,2.68,2.68
2013-01-24,08:12,-3.89,-3.89
2013-01-24,14:18,3.97,3.97
2013-01-24,20:54,-4.92,-4.92
2013-01-25,02:48,2.62,2.62
2013-01-25,08:42,-4.12,-4.12
2013-01-25,14:54,4.41,4.41
2013-01-25,21:12,-4.9,-4.9
2013-01-26,03:18,3.61,3.61
2013-01-26,09:06,-3.99,-3.99
2013-01-26,15:18,5.07,5.07
2013-01-26,21:54,-5.16,-5.16
2013-01-27,03:54,3.57,3.57
2013-01-27,10:00,-4.72,-4.72
2013-01-27,16:12,4.78,4.78
2013-01-27,22:30,-5.23,-5.23
2013-01-28,04:48,3.84,3.84
2013-01-28,10:42,-4.59,-4.59
2013-01-28,16:48,5.12,5.12
2013-01-28,23:00,-5.17,-5.17
2013-01-29,05:24,4.79,4.79
2013-01-29,11:18,-4.53,-4.53
2013-01-29,17:18,5.48,5.48
2013-01-29,23:48,-4.93,-4.93
2013-01-30,06:00,5.04,5.04
2013-01-30,12:00,-4.48,-4.48
2013-01-30,18:00,5.71,5.71
2013-01-31,00:18,-4.88,-4.88
2013-01-31,06:24,5.17,5.17
2013-01-31,12:36,-4.55,-4.55
2013-01-31,18:18,5.17,5.17
2013-02-01,00:54,-5.97,-5.97
2013-02-01,07:24,4.49,4.49
2013-02-01,13:36,-5.32,-5.32
2013-02-01,19:24,4.59,4.59
2013-02-02,01:42,-4.81,-4.81
2013-02-02,07:48,4.57,4.57
2013-02-02,14:12,-4.96,-4.96
2013-02-02,20:30,4.21,4.21
2013-02-03,02:24,-4.45,-4.45
2013-02-03,08:42,5.25,5.25
2013-02-03,15:06,-4.73,-4.73
2013-02-03,21:00,4.77,4.77
2013-02-04,03:30,-4.19,-4.19
2013-02-04,09:36,5.25,5.25
2013-02-04,16:06,-5,-5.0
2013-02-04,22:42,3.32,3.32
2013-02-05,04:36,-5.3,-5.3
2013-02-05,10:54,4.53,4.53
2013-02-05,17:18,-4.78,-4.78
2013-02-05,23:24,3.99,3.99
2013-02-06,05:30,-4.43,-4.43
2013-02-06,12:06,5.69,5.69
2013-02-06,18:18,-4.58,-4.58
2013-02-07,00:24,4.48,4.48
2013-02-07,06:42,-5.22,-5.22
2013-02-07,13:00,5.48,5.48
2013-02-07,19:24,-6.11,-6.11
2013-02-08,01:48,4.23,4.23
2013-02-08,07:42,-5.49,-5.49
2013-02-08,13:54,6.57,6.57
2013-02-08,20:18,-4.91,-4.91
2013-02-09,03:06,7.99,7.99
2013-02-09,09:00,-1.99,-1.99
2013-02-09,14:54,7.91,7.91
2013-02-09,21:36,-4.98,-4.98
2013-02-10,03:36,5.41,5.41
2013-02-10,09:42,-5.2,-5.2
2013-02-10,15:54,6.52,6.52
2013-02-10,22:18,-6.29,-6.29
2013-02-11,04:18,5.7,5.7
2013-02-11,10:36,-6.4,-6.4
2013-02-11,16:36,7.02,7.02
2013-02-11,23:00,-6.04,-6.04
2013-02-12,04:54,6.46,6.46
2013-02-12,11:24,-6.47,-6.47
2013-02-12,17:30,6.27,6.27
2013-02-12,23:48,-6.43,-6.43
2013-02-13,05:54,5.47,5.47
2013-02-13,12:06,-6.14,-6.14
2013-02-13,18:12,5.93,5.93
2013-02-14,00:30,-5.64,-5.64
2013-02-14,06:30,6.09,6.09
2013-02-14,12:42,-5.37,-5.37
2013-02-14,19:12,5.58,5.58
2013-02-15,01:18,-5.01,-5.01
2013-02-15,07:30,5.57,5.57
2013-02-15,13:36,-4.99,-4.99
2013-02-15,19:42,4.77,4.77
2013-02-16,02:00,-4.79,-4.79
2013-02-16,08:12,5.2,5.2
2013-02-16,14:30,-4.38,-4.38
2013-02-16,20:18,4.39,4.39
2013-02-17,02:36,-3.67,-3.67
2013-02-17,09:06,5.54,5.54
2013-02-17,15:24,-3.41,-3.41
2013-02-17,21:00,3.22,3.22
2013-02-18,03:48,-4.65,-4.65
2013-02-18,09:54,2.27,2.27
2013-02-18,16:06,-5.62,-5.62
2013-02-18,22:18,0.91,0.91
2013-02-19,04:18,-4.3,-4.3
2013-02-19,10:48,3.24,3.24
2013-02-19,17:00,-3.61,-3.61
2013-02-20,00:00,2.95,2.95
2013-02-20,05:12,-2.41,-2.41
2013-02-20,11:42,4.18,4.18
2013-02-20,18:18,-3.77,-3.77
2013-02-21,00:30,3.02,3.02
2013-02-21,06:36,-3.4,-3.4
2013-02-21,12:54,3.88,3.88
2013-02-21,19:12,-3.87,-3.87
2013-02-22,01:24,3.08,3.08
2013-02-22,07:30,-3.44,-3.44
2013-02-22,13:48,4.69,4.69
2013-02-22,20:00,-3.97,-3.97
2013-02-23,02:30,3.8,3.8
2013-02-23,08:12,-3.55,-3.55
2013-02-23,14:18,4.61,4.61
2013-02-23,20:48,-4.66,-4.66
2013-02-24,03:06,4.34,4.34
2013-02-24,08:42,-3.66,-3.66
2013-02-24,15:06,5.89,5.89
2013-02-24,21:24,-4.22,-4.22
2013-02-25,03:42,5.45,5.45
2013-02-25,09:42,-4.01,-4.01
2013-02-25,15:48,6.03,6.03
2013-02-25,22:06,-4.87,-4.87
2013-02-26,04:06,5.36,5.36
2013-02-26,10:18,-5.23,-5.23
2013-02-26,16:24,5.71,5.71
2013-02-26,22:42,-5.74,-5.74
2013-02-27,04:48,5.76,5.76
2013-02-27,10:54,-5.05,-5.05
2013-02-27,17:18,6.9,6.9
2013-02-27,23:24,-4.36,-4.36
2013-02-28,05:30,6.82,6.82
2013-02-28,11:42,-4.67,-4.67
2013-02-28,17:48,6.4,6.4
2013-02-28,23:54,-4.68,-4.68
2013-03-01,06:06,6.93,6.93
2013-03-01,12:18,-4.87,-4.87
2013-03-01,18:30,6.61,6.61
2013-03-02,00:42,-4.59,-4.59
2013-03-02,06:48,6.61,6.61
2013-03-02,12:54,-5.05,-5.05
2013-03-02,19:12,5.76,5.76
2013-03-03,01:30,-4.62,-4.62
2013-03-03,07:42,6.61,6.61
2013-03-03,14:00,-4.81,-4.81
2013-03-03,20:06,5.49,5.49
2013-03-04,02:18,-4.45,-4.45
2013-03-04,08:36,6.25,6.25
2013-03-04,15:00,-4.65,-4.65
2013-03-04,21:00,5.03,5.03
2013-03-05,03:06,-4.2,-4.2
2013-03-05,09:30,6.31,6.31
2013-03-05,15:54,-4.4,-4.4
2013-03-05,22:12,4.95,4.95
2013-03-06,04:12,-3.66,-3.66
2013-03-06,10:36,6.81,6.81
2013-03-06,16:54,-3.6,-3.6
2013-03-06,23:18,5.97,5.97
2013-03-07,05:24,-2.67,-2.67
2013-03-07,11:54,7.5,7.5
2013-03-07,18:24,-2.96,-2.96
2013-03-08,00:42,6.49,6.49
2013-03-08,06:36,-2.17,-2.17
2013-03-08,13:00,7.76,7.76
2013-03-08,19:24,-2.7,-2.7
2013-03-09,01:42,6.72,6.72
2013-03-09,07:48,-2.9,-2.9
2013-03-09,14:00,7.41,7.41
2013-03-09,20:24,-4.34,-4.34
2013-03-10,02:24,6.08,6.08
2013-03-10,08:42,-5.09,-5.09
2013-03-10,14:54,6.49,6.49
2013-03-10,21:12,-5.85,-5.85
2013-03-11,03:18,5.91,5.91
2013-03-11,09:36,-6.06,-6.06
2013-03-11,15:36,6.41,6.41
2013-03-11,22:00,-6.34,-6.34
2013-03-12,04:06,6.14,6.14
2013-03-12,10:24,-6.12,-6.12
2013-03-12,16:30,6.41,6.41
2013-03-12,22:42,-5.57,-5.57
2013-03-13,04:54,6.62,6.62
2013-03-13,11:06,-5.6,-5.6
2013-03-13,17:06,6.42,6.42
2013-03-13,23:24,-5.53,-5.53
2013-03-14,05:30,6.1,6.1
2013-03-14,11:48,-5.84,-5.84
2013-03-14,17:54,5.68,5.68
2013-03-15,00:06,-5.5,-5.5
2013-03-15,06:12,5.43,5.43
2013-03-15,12:24,-5.51,-5.51
2013-03-15,18:30,5.08,5.08
2013-03-16,00:36,-4.52,-4.52
2013-03-16,06:48,5.18,5.18
2013-03-16,13:00,-4.68,-4.68
2013-03-16,19:12,4.78,4.78
2013-03-17,01:24,-4.01,-4.01
2013-03-17,07:30,5.35,5.35
2013-03-17,13:42,-4.23,-4.23
2013-03-17,19:48,3.92,3.92
2013-03-18,01:54,-4.34,-4.34
2013-03-18,08:18,4.22,4.22
2013-03-18,14:30,-4.11,-4.11
2013-03-18,20:54,3.32,3.32
2013-03-19,03:00,-3.63,-3.63
2013-03-19,09:18,4.71,4.71
2013-03-19,15:24,-2.59,-2.59
2013-03-19,21:48,4.87,4.87
2013-03-20,03:36,-2,-2.0
2013-03-20,10:00,4.17,4.17
2013-03-20,16:30,-3.49,-3.49
2013-03-20,22:54,3.03,3.03
2013-03-21,04:42,-3.26,-3.26
2013-03-21,10:54,3.98,3.98
2013-03-21,17:06,-3.02,-3.02
2013-03-21,23:36,4.14,4.14
2013-03-22,05:48,-2.4,-2.4
2013-03-22,12:12,4.58,4.58
2013-03-22,18:18,-3.1,-3.1
2013-03-23,00:24,3.69,3.69
2013-03-23,06:42,-3.91,-3.91
2013-03-23,13:06,4.41,4.41
2013-03-23,19:18,-3.97,-3.97
2013-03-24,01:30,3.37,3.37
2013-03-24,07:24,-3.73,-3.73
2013-03-24,13:54,5.1,5.1
2013-03-24,20:06,-3.86,-3.86
2013-03-25,02:18,4.7,4.7
2013-03-25,08:18,-4.17,-4.17
2013-03-25,14:30,5.79,5.79
2013-03-25,20:42,-4.11,-4.11
2013-03-26,02:54,6.29,6.29
2013-03-26,09:06,-4.16,-4.16
2013-03-26,15:18,6.21,6.21
2013-03-26,21:24,-4.9,-4.9
2013-03-27,03:30,6.03,6.03
2013-03-27,09:48,-5.64,-5.64
2013-03-27,15:54,6.13,6.13
2013-03-27,22:00,-5.38,-5.38
2013-03-28,04:12,6.58,6.58
2013-03-28,10:24,-5.88,-5.88
2013-03-28,16:30,6.22,6.22
2013-03-28,22:42,-5.71,-5.71
2013-03-29,04:54,6.83,6.83
2013-03-29,11:12,-6.4,-6.4
2013-03-29,17:24,6.16,6.16
2013-03-29,23:30,-5.74,-5.74
2013-03-30,05:36,6.96,6.96
2013-03-30,11:54,-6.3,-6.3
2013-03-30,18:06,6.03,6.03
2013-03-31,00:18,-5.66,-5.66
2013-03-31,06:24,6.85,6.85
2013-03-31,12:48,-6.07,-6.07
2013-03-31,18:54,5.69,5.69
2013-04-01,01:06,-5.34,-5.34
2013-04-01,07:18,7.37,7.37
2013-04-01,13:42,-5.23,-5.23
2013-04-01,19:48,5.57,5.57
2013-04-02,02:00,-4.78,-4.78
2013-04-02,08:18,6.05,6.05
2013-04-02,14:48,-5.52,-5.52
2013-04-02,20:54,4.56,4.56
2013-04-03,03:00,-5.05,-5.05
2013-04-03,09:24,5.38,5.38
2013-04-03,15:54,-5.74,-5.74
2013-04-03,22:00,4.03,4.03
2013-04-04,04:06,-4.83,-4.83
2013-04-04,10:18,5,5.0
2013-04-04,16:54,-5.25,-5.25
2013-04-04,23:06,4.32,4.32
2013-04-05,05:18,-4.86,-4.86
2013-04-05,11:42,5.14,5.14
2013-04-05,17:54,-4.81,-4.81
2013-04-06,00:18,5.17,5.17
2013-04-06,06:24,-4.71,-4.71
2013-04-06,12:36,5.12,5.12
2013-04-06,18:54,-5.58,-5.58
2013-04-07,01:12,4.76,4.76
2013-04-07,07:30,-5.51,-5.51
2013-04-07,13:36,5.18,5.18
2013-04-07,19:54,-5.59,-5.59
2013-04-08,01:54,5.26,5.26
2013-04-08,08:12,-5.57,-5.57
2013-04-08,14:36,5.67,5.67
2013-04-08,20:42,-5.45,-5.45
2013-04-09,02:48,5.73,5.73
2013-04-09,09:06,-5.78,-5.78
2013-04-09,15:24,6.06,6.06
2013-04-09,21:30,-5.15,-5.15
2013-04-10,03:36,6.11,6.11
2013-04-10,09:54,-5.56,-5.56
2013-04-10,15:54,5.89,5.89
2013-04-10,22:06,-5.12,-5.12
2013-04-11,04:54,6.24,6.24
2013-04-11,10:30,-5.63,-5.63
2013-04-11,16:42,5.25,5.25
2013-04-11,23:00,-4.91,-4.91
2013-04-12,05:00,5.86,5.86
2013-04-12,11:12,-5.28,-5.28
2013-04-12,17:30,5.28,5.28
2013-04-12,23:30,-3.99,-3.99
2013-04-13,05:36,6.43,6.43
2013-04-13,12:06,-4.58,-4.58
2013-04-13,18:06,5.35,5.35
2013-04-14,00:18,-3.7,-3.7
2013-04-14,06:12,5.81,5.81
2013-04-14,12:30,-4.57,-4.57
2013-04-14,18:54,4.55,4.55
2013-04-15,00:42,-3.82,-3.82
2013-04-15,06:48,5.13,5.13
2013-04-15,13:18,-4.41,-4.41
2013-04-15,19:24,4.03,4.03
2013-04-16,01:24,-3.56,-3.56
2013-04-16,08:06,4.71,4.71
2013-04-16,14:00,-4.1,-4.1
2013-04-16,20:24,3.5,3.5
2013-04-17,02:18,-3.41,-3.41
2013-04-17,08:30,4.33,4.33
2013-04-17,14:54,-4.08,-4.08
2013-04-17,21:12,3.36,3.36
2013-04-18,03:06,-3.21,-3.21
2013-04-18,09:30,4.06,4.06
2013-04-18,15:30,-3.45,-3.45
2013-04-18,22:12,3.29,3.29
2013-04-19,03:54,-2.7,-2.7
2013-04-19,10:18,4.15,4.15
2013-04-19,16:36,-3.29,-3.29
2013-04-19,22:54,3.55,3.55
2013-04-20,05:00,-3.01,-3.01
2013-04-20,11:24,3.99,3.99
2013-04-20,17:30,-3.63,-3.63
2013-04-20,23:42,3.5,3.5
2013-04-21,05:54,-3.87,-3.87
2013-04-21,12:30,3.68,3.68
2013-04-21,18:36,-4.02,-4.02
2013-04-22,00:42,3.8,3.8
2013-04-22,06:54,-4.26,-4.26
2013-04-22,13:06,4.2,4.2
2013-04-22,19:18,-4.19,-4.19
2013-04-23,01:06,4.7,4.7
2013-04-23,07:48,-4.49,-4.49
2013-04-23,13:48,4.74,4.74
2013-04-23,20:06,-4.47,-4.47
2013-04-24,02:12,6.04,6.04
2013-04-24,08:36,-4.67,-4.67
2013-04-24,14:36,5.65,5.65
2013-04-24,21:00,-4.89,-4.89
2013-04-25,02:54,6.29,6.29
2013-04-25,09:12,-5.75,-5.75
2013-04-25,15:24,5.64,5.64
2013-04-25,21:30,-5.6,-5.6
2013-04-26,03:36,6.62,6.62
2013-04-26,10:06,-6.58,-6.58
2013-04-26,16:06,5.65,5.65
2013-04-26,22:24,-5.91,-5.91
2013-04-27,04:30,6.78,6.78
2013-04-27,10:54,-6.94,-6.94
2013-04-27,17:06,5.49,5.49
2013-04-27,23:12,-5.95,-5.95
2013-04-28,05:24,6.84,6.84
2013-04-28,11:42,-6.84,-6.84
2013-04-28,17:54,5.73,5.73
2013-04-29,00:00,-5.78,-5.78
2013-04-29,06:06,6.87,6.87
2013-04-29,12:36,-6.68,-6.68
2013-04-29,18:48,5.6,5.6
2013-04-30,00:54,-5.55,-5.55
2013-04-30,07:00,6.52,6.52
2013-04-30,13:30,-6.31,-6.31
2013-04-30,19:42,5.16,5.16
2013-05-01,01:54,-5.2,-5.2
2013-05-01,08:06,6.01,6.01
2013-05-01,14:36,-5.89,-5.89
2013-05-01,20:48,4.79,4.79
2013-05-02,03:00,-5.05,-5.05
2013-05-02,09:00,5.47,5.47
2013-05-02,15:30,-5.51,-5.51
2013-05-02,21:42,4.94,4.94
2013-05-03,03:54,-4.59,-4.59
2013-05-03,10:06,5.45,5.45
2013-05-03,16:36,-4.89,-4.89
2013-05-03,22:54,4.95,4.95
2013-05-04,05:06,-4.4,-4.4
2013-05-04,11:12,5.13,5.13
2013-05-04,17:36,-4.81,-4.81
2013-05-04,23:54,5.15,5.15
2013-05-05,06:12,-4.67,-4.67
2013-05-05,12:18,4.86,4.86
2013-05-05,18:36,-4.94,-4.94
2013-05-06,00:54,5.11,5.11
2013-05-06,07:12,-5.05,-5.05
2013-05-06,13:18,4.79,4.79
2013-05-06,19:36,-4.79,-4.79
2013-05-07,01:42,5.33,5.33
2013-05-07,08:06,-5.18,-5.18
2013-05-07,14:12,4.67,4.67
2013-05-07,20:24,-4.66,-4.66
2013-05-08,02:30,5.43,5.43
2013-05-08,08:48,-5.18,-5.18
2013-05-08,15:06,4.68,4.68
2013-05-08,21:06,-4.5,-4.5
2013-05-09,03:18,5.64,5.64
2013-05-09,09:30,-5.06,-5.06
2013-05-09,15:48,4.93,4.93
2013-05-09,21:48,-4.07,-4.07
2013-05-10,03:54,5.82,5.82
2013-05-10,10:12,-4.95,-4.95
2013-05-10,16:24,4.83,4.83
2013-05-10,22:24,-3.88,-3.88
2013-05-11,04:36,5.92,5.92
2013-05-11,11:00,-4.91,-4.91
2013-05-11,17:06,4.67,4.67
2013-05-11,23:12,-3.75,-3.75
2013-05-12,05:06,5.96,5.96
2013-05-12,11:42,-4.49,-4.49
2013-05-12,17:42,4.75,4.75
2013-05-12,23:48,-3.74,-3.74
2013-05-13,06:00,5.3,5.3
2013-05-13,12:24,-4.82,-4.82
2013-05-13,18:30,4.13,4.13
2013-05-14,00:18,-3.78,-3.78
2013-05-14,06:24,5.05,5.05
2013-05-14,13:00,-4.16,-4.16
2013-05-14,19:06,4.17,4.17
2013-05-15,01:00,-3.57,-3.57
2013-05-15,07:12,4.65,4.65
2013-05-15,13:30,-4.39,-4.39
2013-05-15,19:36,3.72,3.72
2013-05-16,01:36,-3.3,-3.3
2013-05-16,08:00,4.8,4.8
2013-05-16,14:18,-3.94,-3.94
2013-05-16,20:24,3.98,3.98
2013-05-17,02:36,-3.13,-3.13
2013-05-17,08:54,4.3,4.3
2013-05-17,15:12,-3.7,-3.7
2013-05-17,21:18,3.83,3.83
2013-05-18,03:24,-3.39,-3.39
2013-05-18,09:30,3.94,3.94
2013-05-18,15:54,-4.1,-4.1
2013-05-18,22:12,3.84,3.84
2013-05-19,04:12,-3.33,-3.33
2013-05-19,10:30,3.94,3.94
2013-05-19,16:42,-3.98,-3.98
2013-05-19,23:12,3.98,3.98
2013-05-20,05:18,-3.87,-3.87
2013-05-20,11:30,4.1,4.1
2013-05-20,17:48,-4.01,-4.01
2013-05-20,23:54,4.81,4.81
2013-05-21,06:12,-4.11,-4.11
2013-05-21,12:18,4.63,4.63
2013-05-21,18:18,-3.89,-3.89
2013-05-22,00:42,5.44,5.44
2013-05-22,06:54,-4.33,-4.33
2013-05-22,13:36,5.08,5.08
2013-05-22,19:30,-4.51,-4.51
2013-05-23,01:42,6.09,6.09
2013-05-23,07:54,-5.19,-5.19
2013-05-23,14:06,5.2,5.2
2013-05-23,20:12,-5.16,-5.16
2013-05-24,02:36,6.55,6.55
2013-05-24,08:54,-5.93,-5.93
2013-05-24,15:06,5.49,5.49
2013-05-24,21:06,-5.29,-5.29
2013-05-25,03:24,7.17,7.17
2013-05-25,09:48,-6.43,-6.43
2013-05-25,16:00,6.11,6.11
2013-05-25,22:00,-5.44,-5.44
2013-05-26,04:12,7.73,7.73
2013-05-26,10:42,-6.81,-6.81
2013-05-26,16:48,5.97,5.97
2013-05-26,23:00,-5.96,-5.96
2013-05-27,05:06,7.14,7.14
2013-05-27,11:36,-6.92,-6.92
2013-05-27,17:42,5.66,5.66
2013-05-27,23:48,-6.06,-6.06
2013-05-28,05:48,6.89,6.89
2013-05-28,12:30,-6.77,-6.77
2013-05-28,18:36,5.66,5.66
2013-05-29,00:48,-5.67,-5.67
2013-05-29,06:48,6.73,6.73
2013-05-29,13:24,-6.46,-6.46
2013-05-29,19:42,5.66,5.66
2013-05-30,01:36,-5.16,-5.16
2013-05-30,07:42,6.36,6.36
2013-05-30,14:12,-5.97,-5.97
2013-05-30,20:30,5.39,5.39
2013-05-31,02:42,-5.14,-5.14
2013-05-31,08:48,5.64,5.64
2013-05-31,15:18,-5.54,-5.54
2013-05-31,21:24,5.28,5.28
2013-06-01,03:42,-4.71,-4.71
2013-06-01,09:48,5.16,5.16
2013-06-01,16:12,-5.17,-5.17
2013-06-01,22:24,5.26,5.26
2013-06-02,04:42,-4.32,-4.32
2013-06-02,10:54,4.95,4.95
2013-06-02,17:06,-4.59,-4.59
2013-06-02,23:24,5.22,5.22
2013-06-03,05:48,-4.53,-4.53
2013-06-03,12:06,4.61,4.61
2013-06-03,18:12,-4.36,-4.36
2013-06-04,00:24,5.36,5.36
2013-06-04,06:42,-4.65,-4.65
2013-06-04,12:48,4.35,4.35
2013-06-04,19:00,-4.25,-4.25
2013-06-05,01:12,5.2,5.2
2013-06-05,07:36,-4.87,-4.87
2013-06-05,13:48,4.19,4.19
2013-06-05,19:54,-4.22,-4.22
2013-06-06,02:00,5.1,5.1
2013-06-06,08:30,-5.03,-5.03
2013-06-06,14:36,4.18,4.18
2013-06-06,20:36,-4.05,-4.05
2013-06-07,03:00,5.29,5.29
2013-06-07,09:18,-4.68,-4.68
2013-06-07,15:30,4.28,4.28
2013-06-07,21:18,-3.67,-3.67
2013-06-08,03:36,5.94,5.94
2013-06-08,09:48,-4.12,-4.12
2013-06-08,16:12,4.54,4.54
2013-06-08,22:06,-4.06,-4.06
2013-06-09,04:18,5.36,5.36
2013-06-09,10:36,-5.01,-5.01
2013-06-09,16:48,4.17,4.17
2013-06-09,22:48,-3.84,-3.84
2013-06-10,04:54,5.49,5.49
2013-06-10,11:12,-4.8,-4.8
2013-06-10,17:30,4.06,4.06
2013-06-10,23:18,-3.69,-3.69
2013-06-11,05:30,5.51,5.51
2013-06-11,11:48,-4.21,-4.21
2013-06-11,18:06,4.74,4.74
2013-06-12,00:00,-2.9,-2.9
2013-06-12,06:18,5.83,5.83
2013-06-12,12:30,-3.77,-3.77
2013-06-12,18:48,4.85,4.85
2013-06-13,00:42,-2.98,-2.98
2013-06-13,06:54,5.35,5.35
2013-06-13,13:06,-3.69,-3.69
2013-06-13,19:24,4.77,4.77
2013-06-14,01:12,-2.78,-2.78
2013-06-14,07:36,5.78,5.78
2013-06-14,14:00,-3.66,-3.66
2013-06-14,20:30,4.86,4.86
2013-06-15,02:06,-2.65,-2.65
2013-06-15,08:12,5.06,5.06
2013-06-15,14:30,-3.52,-3.52
2013-06-15,20:42,4.79,4.79
2013-06-16,03:00,-3.13,-3.13
2013-06-16,08:54,4.68,4.68
2013-06-16,15:18,-3.74,-3.74
2013-06-16,21:30,4.97,4.97
2013-06-17,03:42,-3.3,-3.3
2013-06-17,09:48,4.52,4.52
2013-06-17,16:00,-3.65,-3.65
2013-06-17,22:24,5.3,5.3
2013-06-18,04:42,-3.6,-3.6
2013-06-18,10:36,4.49,4.49
2013-06-18,17:00,-3.76,-3.76
2013-06-18,23:24,5.44,5.44
2013-06-19,05:42,-4.15,-4.15
2013-06-19,11:42,4.72,4.72
2013-06-19,17:54,-3.95,-3.95
2013-06-19,23:54,5.91,5.91
2013-06-20,06:36,-4.91,-4.91
2013-06-20,12:42,4.64,4.64
2013-06-20,18:48,-4.75,-4.75
2013-06-21,00:54,6.09,6.09
2013-06-21,07:36,-5.73,-5.73
2013-06-21,13:48,4.87,4.87
2013-06-21,19:48,-5.28,-5.28
2013-06-22,02:00,6.62,6.62
2013-06-22,08:30,-6.47,-6.47
2013-06-22,14:36,5.15,5.15
2013-06-22,20:42,-5.54,-5.54
2013-06-23,03:00,7.07,7.07
2013-06-23,09:24,-6.75,-6.75
2013-06-23,15:36,5.62,5.62
2013-06-23,21:42,-5.81,-5.81
2013-06-24,03:54,7.43,7.43
2013-06-24,10:18,-6.98,-6.98
2013-06-24,16:30,5.85,5.85
2013-06-24,22:36,-5.94,-5.94
2013-06-25,04:42,7.54,7.54
2013-06-25,11:18,-6.85,-6.85
2013-06-25,17:30,6.3,6.3
2013-06-25,23:30,-5.55,-5.55
2013-06-26,05:48,7.52,7.52
2013-06-26,12:06,-6.42,-6.42
2013-06-26,18:24,6.5,6.5
2013-06-27,00:24,-5.2,-5.2
2013-06-27,06:36,7.2,7.2
2013-06-27,13:00,-5.81,-5.81
2013-06-27,19:12,6.34,6.34
2013-06-28,01:24,-4.76,-4.76
2013-06-28,07:30,7.04,7.04
2013-06-28,13:48,-4.92,-4.92
2013-06-28,20:06,6.53,6.53
2013-06-29,02:24,-4.32,-4.32
2013-06-29,08:30,6.42,6.42
2013-06-29,14:42,-4.52,-4.52
2013-06-29,21:06,5.96,5.96
2013-06-30,03:24,-4.35,-4.35
2013-06-30,09:30,5.38,5.38
2013-06-30,15:42,-4.51,-4.51
2013-06-30,21:54,5.45,5.45
2013-07-01,04:12,-4.14,-4.14
2013-07-01,10:24,4.71,4.71
2013-07-01,16:36,-4.13,-4.13
2013-07-01,23:00,5.22,5.22
2013-07-02,05:18,-4.11,-4.11
2013-07-02,11:24,4.17,4.17
2013-07-02,17:30,-3.92,-3.92
2013-07-03,00:00,5.09,5.09
2013-07-03,06:12,-4.16,-4.16
2013-07-03,12:24,3.97,3.97
2013-07-03,18:30,-3.66,-3.66
2013-07-04,00:48,5.07,5.07
2013-07-04,07:12,-4.31,-4.31
2013-07-04,13:24,3.81,3.81
2013-07-04,19:18,-3.54,-3.54
2013-07-05,01:42,5.14,5.14
2013-07-05,08:00,-4.43,-4.43
2013-07-05,14:18,3.82,3.82
2013-07-05,20:12,-3.6,-3.6
2013-07-06,02:24,5.28,5.28
2013-07-06,08:48,-4.37,-4.37
2013-07-06,15:00,4.01,4.01
2013-07-06,21:00,-3.46,-3.46
2013-07-07,03:12,5.44,5.44
2013-07-07,09:30,-4.35,-4.35
2013-07-07,15:42,4.37,4.37
2013-07-07,21:36,-3.37,-3.37
2013-07-08,03:48,5.72,5.72
2013-07-08,10:12,-4.29,-4.29
2013-07-08,16:24,4.65,4.65
2013-07-08,22:18,-3.34,-3.34
2013-07-09,04:30,5.82,5.82
2013-07-09,10:48,-4.29,-4.29
2013-07-09,17:00,4.67,4.67
2013-07-09,22:54,-3.48,-3.48
2013-07-10,05:06,5.62,5.62
2013-07-10,11:30,-4.21,-4.21
2013-07-10,17:48,4.87,4.87
2013-07-10,23:24,-3.41,-3.41
2013-07-11,05:42,5.76,5.76
2013-07-11,12:06,-4.18,-4.18
2013-07-11,18:12,4.88,4.88
2013-07-12,00:12,-3.46,-3.46
2013-07-12,06:24,5.41,5.41
2013-07-12,12:42,-4.21,-4.21
2013-07-12,18:54,4.88,4.88
2013-07-13,00:54,-3.61,-3.61
2013-07-13,07:00,5.07,5.07
2013-07-13,13:18,-4.4,-4.4
2013-07-13,19:36,4.63,4.63
2013-07-14,01:30,-3.97,-3.97
2013-07-14,07:42,4.61,4.61
2013-07-14,14:00,-4.36,-4.36
2013-07-14,20:12,4.74,4.74
2013-07-15,02:24,-3.92,-3.92
2013-07-15,08:30,4.55,4.55
2013-07-15,14:36,-4.09,-4.09
2013-07-15,20:54,4.95,4.95
2013-07-16,03:12,-4.1,-4.1
2013-07-16,09:24,4.45,4.45
2013-07-16,15:30,-3.99,-3.99
2013-07-16,21:48,5.21,5.21
2013-07-17,04:06,-3.89,-3.89
2013-07-17,10:18,4.55,4.55
2013-07-17,16:24,-3.82,-3.82
2013-07-17,22:42,5.42,5.42
2013-07-18,05:24,-4.37,-4.37
2013-07-18,11:24,4.42,4.42
2013-07-18,17:24,-4.15,-4.15
2013-07-18,23:48,6.09,6.09
2013-07-19,06:06,-4.55,-4.55
2013-07-19,12:18,5.02,5.02
2013-07-19,18:24,-4.2,-4.2
2013-07-20,00:54,6.65,6.65
2013-07-20,07:18,-5.25,-5.25
2013-07-20,13:30,5.09,5.09
2013-07-20,19:30,-4.8,-4.8
2013-07-21,01:36,7,7.0
2013-07-21,08:12,-5.84,-5.84
