Date,Time (GMT),Verified (ft),Verified (ft) Max
2012-11-05,07:54,2.85,2.85
2012-11-05,14:00,-1.77,-1.77
2012-11-05,20:06,2.86,2.86
2012-11-06,02:30,-2.18,-2.18
2012-11-06,08:48,2.87,2.87
2012-11-06,14:54,-1.69,-1.69
2012-11-06,21:00,2.92,2.92
2012-11-07,03:18,-2.04,-2.04
2012-11-07,09:30,3.45,3.45
2012-11-07,16:00,-1,-1.0
2012-11-07,22:36,4.72,4.72
2012-11-08,04:30,0,0.0
2012-11-08,10:18,3.77,3.77
2012-11-08,17:12,-2.28,-2.28
2012-11-08,22:54,1.89,1.89
2012-11-09,05:18,-3.29,-3.29
2012-11-09,11:36,2.81,2.81
2012-11-09,17:42,-2.64,-2.64
2012-11-10,00:00,3.31,3.31
2012-11-10,06:12,-2.83,-2.83
2012-11-10,12:24,3.46,3.46
2012-11-10,18:48,-3.09,-3.09
2012-11-11,00:54,3.18,3.18
2012-11-11,07:00,-3.28,-3.28
2012-11-11,13:24,3.69,3.69
2012-11-11,19:48,-3.8,-3.8
2012-11-12,01:54,3.17,3.17
2012-11-12,08:00,-3.63,-3.63
2012-11-12,14:12,4.03,4.03
2012-11-12,20:36,-4.05,-4.05
2012-11-13,02:42,3.67,3.67
2012-11-13,08:48,-3.5,-3.5
2012-11-13,14:54,4.56,4.56
2012-11-13,21:36,-4.59,-4.59
2012-11-14,03:42,3.33,3.33
2012-11-14,09:30,-3.88,-3.88
2012-11-14,15:54,4.76,4.76
2012-11-14,22:18,-4.25,-4.25
2012-11-15,04:36,3.73,3.73
2012-11-15,10:36,-3.44,-3.44
2012-11-15,16:48,5.14,5.14
2012-11-15,23:12,-3.87,-3.87
2012-11-16,05:24,3.98,3.98
2012-11-16,11:30,-3.36,-3.36
2012-11-16,17:36,4.83,4.83
2012-11-17,00:06,-3.9,-3.9
2012-11-17,06:18,3.56,3.56
2012-11-17,12:18,-3.49,-3.49
2012-11-17,18:36,4.24,4.24
2012-11-18,01:00,-3.74,-3.74
2012-11-18,07:12,3.42,3.42
2012-11-18,13:12,-3.24,-3.24
2012-11-18,19:36,3.9,3.9
2012-11-19,01:54,-3.41,-3.41
2012-11-19,08:12,3.3,3.3
2012-11-19,14:30,-2.85,-2.85
2012-11-19,20:30,3.71,3.71
2012-11-20,03:00,-3.05,-3.05
2012-11-20,09:12,3.44,3.44
2012-11-20,15:24,-2.53,-2.53
2012-11-20,21:30,3.45,3.45
2012-11-21,03:48,-2.66,-2.66
2012-11-21,10:06,3.7,3.7
2012-11-21,16:36,-2.14,-2.14
2012-11-21,22:48,3.47,3.47
2012-11-22,04:54,-2.15,-2.15
2012-11-22,11:06,3.74,3.74
2012-11-22,17:36,-2.27,-2.27
2012-11-22,23:48,3.07,3.07
2012-11-23,06:00,-2.37,-2.37
2012-11-23,12:06,3.53,3.53
2012-11-23,18:30,-2.34,-2.34
2012-11-24,00:42,3.36,3.36
2012-11-24,06:42,-2.05,-2.05
2012-11-24,12:54,3.51,3.51
2012-11-24,19:36,-2.96,-2.96
2012-11-25,01:24,2.18,2.18
2012-11-25,07:30,-3.14,-3.14
2012-11-25,13:48,2.6,2.6
2012-11-25,20:12,-3.42,-3.42
2012-11-26,02:12,2.01,2.01
2012-11-26,08:06,-3.65,-3.65
2012-11-26,14:24,2.47,2.47
2012-11-26,20:54,-3.72,-3.72
2012-11-27,02:54,2.47,2.47
2012-11-27,08:42,-2.78,-2.78
2012-11-27,15:12,3.57,3.57
2012-11-27,21:36,-3.2,-3.2
2012-11-28,03:42,3.17,3.17
2012-11-28,09:36,-2.33,-2.33
2012-11-28,15:36,3.78,3.78
2012-11-28,22:12,-3.03,-3.03
2012-11-29,04:12,2.86,2.86
2012-11-29,10:00,-2.59,-2.59
2012-11-29,16:12,3.48,3.48
2012-11-29,22:42,-3.5,-3.5
2012-11-30,04:42,2.08,2.08
2012-11-30,10:36,-3.36,-3.36
2012-11-30,16:48,2.91,2.91
2012-11-30,23:00,-3.32,-3.32
2012-12-01,05:18,3.23,3.23
2012-12-01,11:30,-2.25,-2.25
2012-12-01,17:24,3.57,3.57
2012-12-01,23:54,-2.48,-2.48
2012-12-02,05:54,3.34,3.34
2012-12-02,12:00,-2.3,-2.3
2012-12-02,18:12,3.29,3.29
2012-12-03,00:24,-2.82,-2.82
2012-12-03,06:36,2.79,2.79
2012-12-03,12:42,-2.69,-2.69
2012-12-03,18:54,2.73,2.73
2012-12-04,01:12,-2.9,-2.9
2012-12-04,07:30,2.75,2.75
2012-12-04,13:42,-2.17,-2.17
2012-12-04,19:36,3.09,3.09
2012-12-05,01:54,-2.52,-2.52
2012-12-05,08:12,3.21,3.21
2012-12-05,14:24,-2.23,-2.23
2012-12-05,20:24,2.29,2.29
2012-12-06,03:06,-3.65,-3.65
2012-12-06,09:24,2.36,2.36
2012-12-06,15:24,-2.35,-2.35
2012-12-06,21:30,2.51,2.51
2012-12-07,03:36,-2.62,-2.62
2012-12-07,09:54,3.14,3.14
2012-12-07,16:18,-2.46,-2.46
2012-12-07,22:30,2.78,2.78
2012-12-08,04:42,-2.65,-2.65
2012-12-08,10:54,3.62,3.62
2012-12-08,17:24,-2.36,-2.36
2012-12-08,23:24,2.89,2.89
2012-12-09,05:42,-2.67,-2.67
2012-12-09,11:48,3.82,3.82
2012-12-09,18:06,-3.27,-3.27
2012-12-10,00:36,3.24,3.24
2012-12-10,06:24,-2.23,-2.23
2012-12-10,12:42,4.65,4.65
2012-12-10,19:24,-3.27,-3.27
2012-12-11,01:30,3.74,3.74
2012-12-11,07:30,-3.06,-3.06
2012-12-11,13:30,4.21,4.21
2012-12-11,20:06,-3.98,-3.98
2012-12-12,02:18,3.35,3.35
2012-12-12,08:36,-3.67,-3.67
2012-12-12,14:42,4.12,4.12
2012-12-12,21:24,-4.49,-4.49
2012-12-13,03:18,3.26,3.26
2012-12-13,09:18,-4.01,-4.01
2012-12-13,15:42,4.67,4.67
2012-12-13,22:12,-4.29,-4.29
2012-12-14,04:12,3.7,3.7
2012-12-14,10:12,-3.79,-3.79
2012-12-14,16:30,4.5,4.5
2012-12-14,23:00,-4.7,-4.7
2012-12-15,05:06,3.36,3.36
2012-12-15,11:18,-4.05,-4.05
2012-12-15,17:30,4.49,4.49
2012-12-15,23:42,-3.98,-3.98
2012-12-16,06:00,4.09,4.09
2012-12-16,12:06,-3.06,-3.06
2012-12-16,18:18,5.1,5.1
2012-12-17,00:30,-2.29,-2.29
2012-12-17,06:48,4.96,4.96
2012-12-17,13:18,-2.19,-2.19
2012-12-17,19:12,4.55,4.55
2012-12-18,01:24,-2.55,-2.55
2012-12-18,07:42,4.87,4.87
2012-12-18,13:54,-1.57,-1.57
2012-12-18,20:06,4.39,4.39
2012-12-19,02:36,-2.02,-2.02
2012-12-19,08:30,4.13,4.13
2012-12-19,15:00,-2.74,-2.74
2012-12-19,21:18,2.63,2.63
2012-12-20,03:06,-2.71,-2.71
2012-12-20,09:36,4.08,4.08
2012-12-20,16:00,-1.24,-1.24
2012-12-20,22:00,4.09,4.09
2012-12-21,04:12,-1.61,-1.61
2012-12-21,11:06,5.25,5.25
2012-12-21,16:30,0.97,0.97
2012-12-21,22:00,3.01,3.01
2012-12-22,04:30,-2.15,-2.15
2012-12-22,11:12,3.38,3.38
2012-12-22,17:30,-2.44,-2.44
2012-12-23,00:00,1.84,1.84
2012-12-23,06:00,-3.03,-3.03
2012-12-23,12:18,2.53,2.53
2012-12-23,18:36,-2.89,-2.89
2012-12-24,00:42,2.39,2.39
2012-12-24,06:54,-3.03,-3.03
2012-12-24,13:18,2.88,2.88
2012-12-24,19:42,-3.09,-3.09
2012-12-25,01:54,2.52,2.52
2012-12-25,07:30,-2.01,-2.01
2012-12-25,13:54,3.62,3.62
2012-12-25,20:18,-3.15,-3.15
2012-12-26,02:36,2.14,2.14
2012-12-26,08:36,-2.32,-2.32
2012-12-26,14:36,3.65,3.65
2012-12-26,21:06,-2.67,-2.67
2012-12-27,03:30,4.8,4.8
2012-12-27,09:12,2.22,2.22
2012-12-27,14:36,5.35,5.35
2012-12-27,21:36,-2.77,-2.77
2012-12-28,03:48,2.44,2.44
2012-12-28,09:48,-2.9,-2.9
2012-12-28,16:00,3.42,3.42
2012-12-28,22:00,-2.99,-2.99
2012-12-29,04:12,2.94,2.94
2012-12-29,10:18,-2.53,-2.53
2012-12-29,16:42,3.79,3.79
2012-12-29,22:24,-2.17,-2.17
2012-12-30,04:36,3.89,3.89
2012-12-30,11:06,-3.02,-3.02
2012-12-30,16:54,2.64,2.64
2012-12-30,23:30,-4.56,-4.56
2012-12-31,05:54,1.33,1.33
2012-12-31,11:48,-3.97,-3.97
2012-12-31,17:48,1.97,1.97
2012-12-31,23:54,-4.07,-4.07
2013-01-01,06:18,2.02,2.02
2013-01-01,12:24,-3.88,-3.88
2013-01-01,18:30,2.52,2.52
2013-01-02,01:06,-3.69,-3.69
2013-01-02,07:12,2.5,2.5
2013-01-02,13:00,-2.87,-2.87
2013-01-02,19:12,2.61,2.61
2013-01-03,01:42,-3.92,-3.92
2013-01-03,07:48,1.9,1.9
2013-01-03,13:36,-3.36,-3.36
2013-01-03,19:54,2.41,2.41
2013-01-04,02:18,-3.17,-3.17
2013-01-04,08:36,2.58,2.58
2013-01-04,14:48,-3.08,-3.08
2013-01-04,20:48,1.97,1.97
2013-01-05,03:30,-3.84,-3.84
2013-01-05,09:30,2,2.0
2013-01-05,15:42,-3.51,-3.51
2013-01-05,22:06,1.87,1.87
2013-01-06,04:12,-3.05,-3.05
2013-01-06,10:30,3.35,3.35
2013-01-06,17:00,-3.13,-3.13
2013-01-06,23:06,2.51,2.51
2013-01-07,05:18,-2.96,-2.96
2013-01-07,11:24,3.19,3.19
2013-01-07,17:54,-3.56,-3.56
2013-01-08,00:12,2.75,2.75
2013-01-08,06:12,-2.71,-2.71
2013-01-08,12:18,3.69,3.69
2013-01-08,19:06,-4.09,-4.09
2013-01-09,01:06,2.4,2.4
2013-01-09,07:12,-3.78,-3.78
2013-01-09,13:30,3.69,3.69
2013-01-09,20:06,-3.99,-3.99
2013-01-10,02:06,3.27,3.27
2013-01-10,08:12,-4.33,-4.33
2013-01-10,14:36,3.08,3.08
2013-01-10,21:00,-4.94,-4.94
2013-01-11,03:12,2.8,2.8
2013-01-11,08:54,-4.15,-4.15
2013-01-11,15:24,4.56,4.56
2013-01-11,21:36,-4.1,-4.1
2013-01-12,03:54,4.09,4.09
2013-01-12,10:00,-3.17,-3.17
2013-01-12,16:06,4.94,4.94
2013-01-12,22:30,-3.7,-3.7
2013-01-13,04:48,4.2,4.2
2013-01-13,11:00,-3.36,-3.36
2013-01-13,17:12,4.68,4.68
2013-01-13,23:24,-3.8,-3.8
2013-01-14,05:36,4.26,4.26
2013-01-14,11:42,-3.28,-3.28
2013-01-14,18:00,4.28,4.28
2013-01-15,00:00,-3.8,-3.8
2013-01-15,06:30,3.49,3.49
2013-01-15,12:24,-3.28,-3.28
2013-01-15,18:36,3.71,3.71
2013-01-16,00:54,-3.49,-3.49
2013-01-16,07:12,3.81,3.81
2013-01-16,13:12,-2.78,-2.78
2013-01-16,19:24,4.02,4.02
2013-01-17,01:42,-2.92,-2.92
2013-01-17,08:00,3.55,3.55
2013-01-17,14:18,-2.85,-2.85
2013-01-17,20:24,2.7,2.7
2013-01-18,02:36,-3,-3.0
2013-01-18,08:42,3.43,3.43
2013-01-18,15:42,-2.81,-2.81
2013-01-18,21:36,1.96,1.96
2013-01-19,03:36,-2.37,-2.37
2013-01-19,09:54,2.89,2.89
2013-01-19,16:30,-2.95,-2.95
2013-01-19,22:36,1.13,1.13
2013-01-20,04:18,-2.39,-2.39
2013-01-20,10:42,2.26,2.26
2013-01-20,17:12,-2.39,-2.39
2013-01-20,23:12,1.07,1.07
2013-01-21,05:06,-2.84,-2.84
2013-01-21,11:42,2.64,2.64
2013-01-21,18:18,-2.37,-2.37
2013-01-22,00:18,2.05,2.05
2013-01-22,06:12,-2.1,-2.1
2013-01-22,12:54,2.55,2.55
2013-01-22,18:54,-3.21,-3.21
2013-01-23,01:06,1.49,1.49
2013-01-23,07:00,-2.62,-2.62
2013-01-23,13:18,3,3.0
2013-01-23,19:54,-3.05,-3.05
2013-01-24,01:54,1.72,1.72
2013-01-24,07:54,-3.22,-3.22
2013-01-24,14:06,2.25,2.25
2013-01-24,20:30,-3.94,-3.94
2013-01-25,02:30,0.84,0.84
2013-01-25,08:36,-4.21,-4.21
2013-01-25,15:00,2.22,2.22
2013-01-25,21:00,-3.32,-3.32
2013-01-26,03:12,2.67,2.67
2013-01-26,09:24,-3.15,-3.15
2013-01-26,15:30,2.98,2.98
2013-01-26,22:12,-3.74,-3.74
2013-01-27,04:00,2.04,2.04
2013-01-27,09:54,-3.84,-3.84
2013-01-27,16:06,2.52,2.52
2013-01-27,22:30,-3.8,-3.8
2013-01-28,04:36,2.69,2.69
2013-01-28,10:36,-3.5,-3.5
2013-01-28,16:48,3.31,3.31
2013-01-28,22:48,-3.51,-3.51
2013-01-29,05:06,3.49,3.49
2013-01-29,11:12,-3.26,-3.26
2013-01-29,17:24,3.52,3.52
2013-01-29,23:24,-3.22,-3.22
2013-01-30,05:36,3.87,3.87
2013-01-30,11:42,-2.65,-2.65
2013-01-30,18:06,3.93,3.93
2013-01-31,00:12,-2.68,-2.68
2013-01-31,06:54,4.2,4.2
2013-01-31,12:42,-2.29,-2.29
2013-01-31,17:42,2.08,2.08
2013-02-01,00:54,-4.86,-4.86
2013-02-01,07:06,0.81,0.81
2013-02-01,13:30,-4.48,-4.48
2013-02-01,19:48,2.02,2.02
2013-02-02,02:12,-4.07,-4.07
2013-02-02,08:18,2.38,2.38
2013-02-02,14:12,-3.33,-3.33
2013-02-02,20:18,2.51,2.51
2013-02-03,02:48,-3.44,-3.44
2013-02-03,09:06,3.06,3.06
2013-02-03,15:18,-2.76,-2.76
2013-02-03,21:18,3.03,3.03
2013-02-04,03:48,-2.77,-2.77
2013-02-04,10:00,3.09,3.09
2013-02-04,16:24,-3.4,-3.4
2013-02-04,22:36,1.78,1.78
2013-02-05,04:42,-3.68,-3.68
2013-02-05,11:00,2.72,2.72
2013-02-05,17:36,-3.55,-3.55
2013-02-06,00:00,2.68,2.68
2013-02-06,06:06,-2.51,-2.51
2013-02-06,12:12,3.71,3.71
2013-02-06,18:48,-3.61,-3.61
2013-02-07,00:54,2.58,2.58
2013-02-07,07:00,-3.53,-3.53
2013-02-07,13:12,3.67,3.67
2013-02-07,19:36,-4.05,-4.05
2013-02-08,01:54,3.01,3.01
2013-02-08,08:00,-3.15,-3.15
2013-02-08,14:18,4.82,4.82
2013-02-08,20:36,-1.89,-1.89
2013-02-09,02:54,5.16,5.16
2013-02-09,09:24,-2.53,-2.53
2013-02-09,15:12,4.02,4.02
2013-02-09,21:42,-4,-4.0
2013-02-10,03:48,3.72,3.72
2013-02-10,09:48,-3.51,-3.51
2013-02-10,16:00,4.34,4.34
2013-02-10,22:18,-4.04,-4.04
2013-02-11,04:30,3.73,3.73
2013-02-11,10:30,-3.82,-3.82
2013-02-11,16:42,4.23,4.23
2013-02-11,23:06,-3.53,-3.53
2013-02-12,05:12,3.95,3.95
2013-02-12,11:36,-3.57,-3.57
2013-02-12,17:24,3.27,3.27
2013-02-12,23:36,-4.15,-4.15
2013-02-13,06:06,3.2,3.2
2013-02-13,12:18,-3.85,-3.85
2013-02-13,18:18,3.31,3.31
2013-02-14,00:24,-3.58,-3.58
2013-02-14,06:42,3.93,3.93
2013-02-14,12:54,-3.13,-3.13
2013-02-14,19:00,3.35,3.35
2013-02-15,01:18,-2.91,-2.91
2013-02-15,07:18,3.56,3.56
2013-02-15,13:42,-2.84,-2.84
2013-02-15,19:48,2.83,2.83
2013-02-16,02:00,-2.69,-2.69
2013-02-16,08:12,3.19,3.19
2013-02-16,14:24,-2.76,-2.76
2013-02-16,20:36,2.57,2.57
2013-02-17,02:42,-2.39,-2.39
2013-02-17,09:00,3.15,3.15
2013-02-17,15:42,-2.84,-2.84
2013-02-17,21:18,0.82,0.82
2013-02-18,04:06,-4.19,-4.19
2013-02-18,09:54,-0.17,-0.17
2013-02-18,16:24,-4.46,-4.46
2013-02-18,22:30,-0.62,-0.62
2013-02-19,04:36,-3.94,-3.94
2013-02-19,11:00,1.18,1.18
2013-02-19,17:06,-2.61,-2.61
2013-02-19,23:30,2.06,2.06
2013-02-20,05:48,-1.68,-1.68
2013-02-20,11:42,1.65,1.65
2013-02-20,18:18,-3.08,-3.08
2013-02-21,00:18,0.75,0.75
2013-02-21,06:06,-3.24,-3.24
2013-02-21,12:48,1.43,1.43
2013-02-21,19:12,-3.55,-3.55
2013-02-22,01:24,0.88,0.88
2013-02-22,07:12,-3.32,-3.32
2013-02-22,13:42,2.77,2.77
2013-02-22,20:12,-2.42,-2.42
2013-02-23,02:00,3.03,3.03
2013-02-23,07:54,-2.59,-2.59
2013-02-23,14:30,3.53,3.53
2013-02-23,20:42,-2.55,-2.55
2013-02-24,02:54,3.59,3.59
2013-02-24,09:00,-2.2,-2.2
2013-02-24,15:06,3.92,3.92
2013-02-24,21:24,-3.01,-3.01
2013-02-25,03:30,3.16,3.16
2013-02-25,09:36,-2.72,-2.72
2013-02-25,15:42,4.01,4.01
2013-02-25,22:00,-2.81,-2.81
2013-02-26,04:00,3.98,3.98
2013-02-26,10:18,-3.03,-3.03
2013-02-26,16:24,3.75,3.75
2013-02-26,22:42,-3.31,-3.31
2013-02-27,04:42,4.15,4.15
2013-02-27,10:30,-1.95,-1.95
2013-02-27,16:54,5.82,5.82
2013-02-27,23:30,-1.63,-1.63
2013-02-28,05:36,4.1,4.1
2013-02-28,11:42,-2.66,-2.66
2013-02-28,17:42,4.24,4.24
2013-02-28,23:48,-2.4,-2.4
2013-03-01,06:00,4.55,4.55
2013-03-01,12:24,-2.98,-2.98
2013-03-01,18:30,3.92,3.92
2013-03-02,00:36,-2.66,-2.66
2013-03-02,06:48,4.47,4.47
2013-03-02,13:12,-2.92,-2.92
2013-03-02,19:18,3.49,3.49
2013-03-03,01:30,-2.83,-2.83
2013-03-03,07:42,4.07,4.07
2013-03-03,14:06,-2.88,-2.88
2013-03-03,20:00,3.21,3.21
2013-03-04,02:24,-2.7,-2.7
2013-03-04,08:36,3.67,3.67
2013-03-04,15:12,-3.2,-3.2
2013-03-04,21:12,2.47,2.47
2013-03-05,03:30,-3.25,-3.25
2013-03-05,09:48,3.35,3.35
2013-03-05,16:06,-2.81,-2.81
2013-03-05,22:24,3.21,3.21
2013-03-06,04:24,-2.33,-2.33
2013-03-06,11:00,4.22,4.22
2013-03-06,16:54,-1.24,-1.24
2013-03-06,23:30,4.51,4.51
2013-03-07,05:36,-0.58,-0.58
2013-03-07,11:54,4.8,4.8
2013-03-07,18:24,-1.52,-1.52
2013-03-08,00:30,4.21,4.21
2013-03-08,06:36,-1.42,-1.42
2013-03-08,13:00,5.34,5.34
2013-03-08,19:24,-1.85,-1.85
2013-03-09,01:48,5.09,5.09
2013-03-09,08:06,-1.41,-1.41
2013-03-09,14:06,5.58,5.58
2013-03-09,20:24,-1.68,-1.68
2013-03-10,02:24,5.05,5.05
2013-03-10,08:48,-2.59,-2.59
2013-03-10,15:00,4.5,4.5
2013-03-10,21:18,-2.99,-2.99
2013-03-11,03:18,4.1,4.1
2013-03-11,09:30,-3.31,-3.31
2013-03-11,15:36,3.95,3.95
2013-03-11,22:00,-3.43,-3.43
2013-03-12,04:06,3.96,3.96
2013-03-12,10:24,-3.3,-3.3
2013-03-12,16:24,3.94,3.94
2013-03-12,22:36,-2.66,-2.66
2013-03-13,04:30,4.26,4.26
2013-03-13,11:06,-3.42,-3.42
2013-03-13,17:06,3.53,3.53
2013-03-13,23:06,-3.27,-3.27
2013-03-14,05:24,3.77,3.77
2013-03-14,11:48,-3.76,-3.76
2013-03-14,17:48,2.62,2.62
2013-03-14,23:42,-3.9,-3.9
2013-03-15,05:54,2.52,2.52
2013-03-15,12:18,-4.14,-4.14
2013-03-15,18:36,2.6,2.6
2013-03-16,00:36,-3,-3.0
2013-03-16,06:42,2.86,2.86
2013-03-16,13:00,-3.47,-3.47
2013-03-16,19:12,3.05,3.05
2013-03-17,01:06,-2.31,-2.31
2013-03-17,07:18,3.26,3.26
2013-03-17,13:48,-2.79,-2.79
2013-03-17,20:00,2.22,2.22
2013-03-18,02:06,-2.55,-2.55
2013-03-18,08:24,2.42,2.42
2013-03-18,14:24,-2.58,-2.58
2013-03-18,20:42,2.16,2.16
2013-03-19,02:36,-1.53,-1.53
2013-03-19,09:12,3.93,3.93
2013-03-19,15:48,-0.53,-0.53
2013-03-19,21:30,2.19,2.19
2013-03-20,03:54,-1.7,-1.7
2013-03-20,09:54,2.42,2.42
2013-03-20,16:36,-2.64,-2.64
2013-03-20,22:48,1.71,1.71
2013-03-21,04:48,-2.1,-2.1
2013-03-21,11:00,1.93,1.93
2013-03-21,17:18,-2.13,-2.13
2013-03-21,23:48,2.59,2.59
2013-03-22,05:54,-1.65,-1.65
2013-03-22,12:00,2.33,2.33
2013-03-22,18:18,-2.23,-2.23
2013-03-23,00:30,2.37,2.37
2013-03-23,06:54,-2.92,-2.92
2013-03-23,13:06,1.68,1.68
2013-03-23,19:18,-3.08,-3.08
2013-03-24,01:24,2.12,2.12
2013-03-24,07:36,-3.25,-3.25
2013-03-24,13:48,2.4,2.4
2013-03-24,19:54,-2.89,-2.89
2013-03-25,02:12,3.84,3.84
2013-03-25,08:24,-2.68,-2.68
2013-03-25,14:36,3.85,3.85
2013-03-25,20:24,-1.98,-1.98
2013-03-26,02:36,4.87,4.87
2013-03-26,09:00,-2.29,-2.29
2013-03-26,15:06,4.12,4.12
2013-03-26,21:24,-2.82,-2.82
2013-03-27,03:30,4.22,4.22
2013-03-27,09:48,-3.42,-3.42
2013-03-27,15:54,3.45,3.45
2013-03-27,21:54,-3.62,-3.62
2013-03-28,04:12,4.01,4.01
2013-03-28,10:30,-3.83,-3.83
2013-03-28,16:42,3.68,3.68
2013-03-28,22:42,-3.34,-3.34
2013-03-29,05:00,4.42,4.42
2013-03-29,11:24,-3.8,-3.8
2013-03-29,17:24,3.51,3.51
2013-03-29,23:42,-3.58,-3.58
2013-03-30,05:42,4.22,4.22
2013-03-30,12:06,-3.87,-3.87
2013-03-30,18:18,3.34,3.34
2013-03-31,00:18,-3.28,-3.28
2013-03-31,06:30,4.03,4.03
2013-03-31,12:54,-3.65,-3.65
2013-03-31,19:06,3.38,3.38
2013-04-01,01:18,-2.78,-2.78
2013-04-01,07:24,4.78,4.78
2013-04-01,13:54,-3.33,-3.33
2013-04-01,20:18,3.41,3.41
2013-04-02,02:36,-2.89,-2.89
2013-04-02,08:24,3.22,3.22
2013-04-02,14:54,-3.4,-3.4
2013-04-02,21:00,2.17,2.17
2013-04-03,03:18,-3.46,-3.46
2013-04-03,09:36,2.3,2.3
2013-04-03,16:00,-3.93,-3.93
2013-04-03,22:18,1.86,1.86
2013-04-04,04:30,-4.09,-4.09
2013-04-04,10:54,2.21,2.21
2013-04-04,17:06,-3.56,-3.56
2013-04-04,23:30,2.83,2.83
2013-04-05,05:48,-3.25,-3.25
2013-04-05,12:00,2.85,2.85
2013-04-05,18:12,-2.94,-2.94
2013-04-06,00:24,3.37,3.37
2013-04-06,07:00,-3.41,-3.41
2013-04-06,12:54,2.64,2.64
2013-04-06,19:12,-3.25,-3.25
2013-04-07,01:18,3.2,3.2
2013-04-07,07:36,-3.75,-3.75
2013-04-07,13:48,2.88,2.88
2013-04-07,20:00,-3.41,-3.41
2013-04-08,02:06,3.56,3.56
2013-04-08,08:30,-3.68,-3.68
2013-04-08,14:36,3.17,3.17
2013-04-08,20:48,-3.45,-3.45
2013-04-09,03:00,3.89,3.89
2013-04-09,09:24,-3.45,-3.45
2013-04-09,15:18,3.53,3.53
2013-04-09,21:30,-3.35,-3.35
2013-04-10,03:42,3.96,3.96
2013-04-10,09:24,-3.09,-3.09
2013-04-10,16:00,3.59,3.59
2013-04-10,22:12,-2.93,-2.93
2013-04-11,04:24,4.19,4.19
2013-04-11,10:42,-3.39,-3.39
2013-04-11,16:54,3.18,3.18
2013-04-11,22:42,-2.91,-2.91
2013-04-12,04:48,3.93,3.93
2013-04-12,11:06,-2.78,-2.78
2013-04-12,17:24,4.63,4.63
2013-04-12,23:42,-1.7,-1.7
2013-04-13,05:42,3.49,3.49
2013-04-13,12:00,-3.09,-3.09
2013-04-13,18:18,3.25,3.25
2013-04-13,23:54,-2.17,-2.17
2013-04-14,06:12,3.78,3.78
2013-04-14,12:24,-2.81,-2.81
2013-04-14,18:42,2.7,2.7
2013-04-15,00:42,-2.6,-2.6
2013-04-15,07:00,3.08,3.08
2013-04-15,13:24,-2.97,-2.97
2013-04-15,19:24,2.64,2.64
2013-04-16,01:42,-2.23,-2.23
2013-04-16,07:42,2.72,2.72
2013-04-16,13:48,-2.49,-2.49
2013-04-16,20:00,2.44,2.44
2013-04-17,02:12,-2.07,-2.07
2013-04-17,08:18,2.33,2.33
2013-04-17,14:48,-2.6,-2.6
2013-04-17,21:00,2.07,2.07
2013-04-18,03:06,-2.14,-2.14
2013-04-18,09:18,2.08,2.08
2013-04-18,15:30,-2.33,-2.33
2013-04-18,22:00,2.49,2.49
2013-04-19,04:00,-1.8,-1.8
2013-04-19,10:12,2.55,2.55
2013-04-19,16:30,-2.02,-2.02
2013-04-19,22:54,2.84,2.84
2013-04-20,05:06,-1.92,-1.92
2013-04-20,11:00,1.79,1.79
2013-04-20,17:24,-2.97,-2.97
2013-04-20,23:54,2.15,2.15
2013-04-21,06:18,-2.92,-2.92
2013-04-21,12:30,1.6,1.6
2013-04-21,18:18,-2.7,-2.7
2013-04-22,00:36,2.81,2.81
2013-04-22,07:06,-3.11,-3.11
2013-04-22,13:12,2.75,2.75
2013-04-22,19:18,-2.25,-2.25
2013-04-23,01:30,3.99,3.99
2013-04-23,08:06,-2.59,-2.59
2013-04-23,14:06,3.32,3.32
2013-04-23,20:12,-2.69,-2.69
2013-04-24,02:18,4,4.0
2013-04-24,08:48,-3.23,-3.23
2013-04-24,14:48,3.3,3.3
2013-04-24,20:42,-3.08,-3.08
2013-04-25,02:54,4.24,4.24
2013-04-25,09:36,-3.63,-3.63
2013-04-25,15:36,3.27,3.27
2013-04-25,21:30,-3.47,-3.47
2013-04-26,03:42,4.38,4.38
2013-04-26,10:12,-4.19,-4.19
2013-04-26,16:18,3.45,3.45
2013-04-26,22:30,-3.5,-3.5
2013-04-27,04:30,4.25,4.25
2013-04-27,11:00,-4.28,-4.28
2013-04-27,17:12,3.3,3.3
2013-04-27,23:12,-3.69,-3.69
2013-04-28,05:24,4.24,4.24
2013-04-28,11:54,-4.17,-4.17
2013-04-28,18:00,3.35,3.35
2013-04-29,00:12,-3.46,-3.46
2013-04-29,06:18,4.26,4.26
2013-04-29,12:48,-3.89,-3.89
2013-04-29,19:06,3.37,3.37
2013-04-30,01:12,-3.2,-3.2
2013-04-30,07:18,3.97,3.97
2013-04-30,13:42,-3.67,-3.67
2013-04-30,19:48,3.28,3.28
2013-05-01,02:12,-3.19,-3.19
2013-05-01,08:18,3.64,3.64
2013-05-01,14:36,-3.31,-3.31
2013-05-01,20:54,3.13,3.13
2013-05-02,03:18,-3.29,-3.29
2013-05-02,09:24,3.11,3.11
2013-05-02,15:48,-3.48,-3.48
2013-05-02,22:12,3.06,3.06
2013-05-03,04:30,-2.8,-2.8
2013-05-03,10:36,3.19,3.19
2013-05-03,16:48,-2.9,-2.9
2013-05-03,23:06,3.74,3.74
2013-05-04,05:30,-2.74,-2.74
2013-05-04,11:36,3.25,3.25
2013-05-04,17:48,-2.55,-2.55
2013-05-05,00:00,3.89,3.89
